eps,omega_p,n_cycles,readout,jitter,kmode,project,rep,cos,cos_l1,cos_l2,relerr_l1,resid,steps,cycles,gitrev
0.3,0.05,8,0.01,4.0,zero,soft,1,0.11793571208182567,0.11793571208182567,0.28062766567313696,5.455718535504376,0.00011610375,2459,1229.5,5ef5c11-d91a027d8
0.003,0.05,2,0.01,1.0,zero,hard,7,0.034560411517798525,0.034560411517798525,0.05811940979541785,272.97047096142387,5.042856e-5,953,476.5,5ef5c11-d91a027d8
0.003,0.02,2,0.005,4.0,zero,soft,3,-0.0016115770554563967,0.046404491943267685,-0.0016115770554563967,319.45398861191745,5.271828e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,2,0.0,0.25,zero,hard,4,-0.026956482934183287,0.0029199302077214558,-0.026956482934183287,4093.5702450872495,1.708457e-5,953,476.5,5ef5c11-d91a027d8
0.3,0.05,8,0.005,0.25,zero,hard,5,0.8644630109087702,0.8644630109087702,0.9412286491437761,0.5055216358921171,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.03,0.05,2,0.01,1.0,zero,hard,7,0.06043810614661293,0.06043810614661293,0.1468082125735092,27.253890379919195,5.042856e-5,953,476.5,5ef5c11-d91a027d8
0.03,0.02,2,0.0,0.25,zero,soft,1,-0.026770112525027142,0.005687960254254158,-0.026770112525027142,261.4887753362095,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.005,0.25,zero,hard,7,-0.04104484687593851,0.03420064898344114,-0.04104484687593851,29.777566075721566,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,0.25,zero,hard,6,0.22531698236267458,0.22531698236267458,0.400810293497955,2.8939907200066557,0.000112622154,5852,2926.0,5ef5c11-d91a027d8
0.03,0.05,2,0.0,0.25,zero,hard,4,-0.026588886287740265,0.003059377972446862,-0.026588886287740265,409.35320009770606,1.708457e-5,953,476.5,5ef5c11-d91a027d8
0.3,0.05,2,0.01,1.0,zero,hard,7,0.316787101611188,0.316787101611188,0.6715471033492034,2.7277710094301204,5.042856e-5,953,476.5,5ef5c11-d91a027d8
0.03,0.02,2,0.005,4.0,zero,soft,3,0.03879996268221132,0.07224536367730368,0.03879996268221132,31.910415522668732,5.271828e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,8,0.0,4.0,zero,hard,8,0.0013581882530097258,0.0013581882530097258,0.009127399897455573,1825.1305815361272,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.003,0.05,2,0.02,1.0,zero,hard,7,0.02088010412046725,0.02088010412046725,0.060154598877227766,546.6302650561774,5.042856e-5,953,476.5,5ef5c11-d91a027d8
0.003,0.05,8,0.02,4.0,zero,soft,1,-0.010616240254295979,-0.010616240254295979,0.015820279994429268,1030.6134874649447,0.00011610375,2459,1229.5,5ef5c11-d91a027d8
0.3,0.05,2,0.0,0.25,zero,hard,4,-0.022885596706618803,0.004453044303204558,-0.022885596706618803,40.94168406873169,1.708457e-5,953,476.5,5ef5c11-d91a027d8
0.03,0.02,2,0.005,0.25,zero,hard,7,0.2924030247972556,0.2924030247972556,0.525767673651453,3.00096223559695,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,2,0.02,1.0,zero,hard,7,0.03519052609330849,0.03519052609330849,0.10378567304152475,54.5623484028207,5.042856e-5,953,476.5,5ef5c11-d91a027d8
0.003,0.05,8,0.01,0.25,zero,hard,5,-0.004499283495403257,0.043967427075843446,-0.004499283495403257,48.28639153917214,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.003,0.05,2,0.005,0.25,zero,hard,4,-0.0031878629387297095,0.0439663418496767,-0.0031878629387297095,50.56240191415735,1.708457e-5,953,476.5,5ef5c11-d91a027d8
0.3,0.02,2,0.0,0.25,zero,soft,1,-0.01903931591806242,0.008386954066783855,-0.01903931591806242,26.163583062033897,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.3,0.02,2,0.005,4.0,zero,soft,3,0.3109153956581791,0.3109153956581791,0.39931299614766436,3.189534232735147,5.271828e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,2,0.005,0.25,zero,hard,4,0.17907607444596585,0.17907607444596585,0.27062476376789213,5.074152913671236,1.708457e-5,953,476.5,5ef5c11-d91a027d8
0.3,0.05,2,0.02,1.0,zero,hard,7,0.16628288459218799,0.16628288459218799,0.4480861772607804,5.450420703654648,5.042856e-5,953,476.5,5ef5c11-d91a027d8
0.3,0.05,2,0.005,0.25,zero,hard,4,0.7595037897544872,0.7595037897544872,0.8105538728002296,0.6976481929404301,1.708457e-5,953,476.5,5ef5c11-d91a027d8
0.3,0.02,2,0.005,0.25,zero,hard,7,0.9089423369517613,0.9089423369517613,0.9787211596309763,0.4428973354563959,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.005,0.25,zero,soft,1,0.02886172714208324,0.04643954544380403,0.02886172714208324,33.172108179751454,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,2,0.0,4.0,zero,hard,7,-0.010261030626110619,0.0014181340840342894,-0.010261030626110619,4138.123693306676,5.042856e-5,953,476.5,5ef5c11-d91a027d8
0.03,0.02,8,0.02,4.0,zero,soft,2,0.009818172494295842,0.009818172494295842,0.039507257846085206,67.91208841529374,8.953138e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.05,8,0.0,4.0,zero,hard,8,0.0013579304935945357,0.0013579304935945357,0.009123210449372062,182.51492920152396,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.003,0.02,2,0.01,4.0,zero,soft,3,-0.0018184340338602424,0.0327024207023816,-0.0018184340338602424,628.8817026935982,5.271828e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,2,0.01,0.25,zero,hard,4,0.026725646538737487,0.026725646538737487,0.03549835720784537,99.87361210556199,1.708457e-5,953,476.5,5ef5c11-d91a027d8
0.03,0.05,8,0.02,4.0,zero,soft,1,-0.00515795966608645,-0.00515795966608645,0.027133229345796286,103.04690176915867,0.00011610375,2459,1229.5,5ef5c11-d91a027d8
0.03,0.05,8,0.01,0.25,zero,hard,5,0.18231118917734546,0.18231118917734546,0.33530478302599576,4.833400982278671,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.03,0.05,2,0.0,4.0,zero,hard,7,-0.010263490969635901,0.0014185441755923292,-0.010263490969635901,413.8144890483352,5.042856e-5,953,476.5,5ef5c11-d91a027d8
0.03,0.05,2,0.01,0.25,zero,hard,4,0.09875987327694027,0.09875987327694027,0.18780150218629452,10.030000356614776,1.708457e-5,953,476.5,5ef5c11-d91a027d8
0.03,0.02,2,0.005,0.25,zero,soft,1,0.29449879105228804,0.29449879105228804,0.47213964112432816,3.345454471852271,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.01,0.25,zero,hard,7,-0.009257084344129746,0.026695734118539406,-0.009257084344129746,59.966619514862046,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,2,0.0,4.0,zero,hard,7,-0.010286996795312786,0.0014227859342781789,-0.010286996795312786,41.39239543615168,5.042856e-5,953,476.5,5ef5c11-d91a027d8
0.03,0.02,2,0.01,4.0,zero,soft,3,0.02005837611857232,0.04476131482699221,0.02005837611857232,62.88447998481279,5.271828e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,0.25,zero,hard,6,0.7817158681513728,0.7817158681513728,0.8298888778175757,0.6344556755123328,0.000112622154,5852,2926.0,5ef5c11-d91a027d8
0.003,0.05,2,0.005,4.0,zero,hard,7,0.036333898845492894,0.036333898845492894,0.06326784776726257,526.2256440269231,5.042856e-5,953,476.5,5ef5c11-d91a027d8
0.3,0.05,8,0.01,0.25,zero,hard,5,0.7867860548398856,0.7867860548398856,0.9356124522210972,0.648170200370252,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.005,0.25,zero,soft,1,0.8929629981015529,0.8929629981015529,0.9431681126779706,0.4845852075082358,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.03,0.02,2,0.01,0.25,zero,hard,7,0.17479697808150446,0.17479697808150446,0.3155420124010963,6.053023292392541,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,8,0.02,4.0,zero,soft,1,0.04575990064744926,0.04575990064744926,0.14079220668919742,10.331021038539442,0.00011610375,2459,1229.5,5ef5c11-d91a027d8
0.3,0.05,8,0.0,4.0,zero,hard,8,0.001356268203225455,0.001356268203225455,0.009090617390751291,18.27720723211,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.01,4.0,zero,soft,3,0.1666650021371407,0.1666650021371407,0.21010976426916025,6.2859005093145015,5.271828e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,8,0.0,0.0,zero,hard,2,0.10140178558853512,0.10140178558853512,0.33527541005508804,7.545933482155472,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.003,0.02,2,0.01,0.25,zero,soft,1,-0.093575110527532,0.06330760462397572,-0.093575110527532,68.5265169752529,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.3,0.02,2,0.01,0.25,zero,hard,7,0.8081926301960659,0.8081926301960659,0.9367395395556042,0.6983504827146454,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,8,0.02,0.25,zero,hard,5,-0.014365718003902574,0.040696571285337484,-0.014365718003902574,94.67559724834557,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.003,0.02,2,0.02,4.0,zero,soft,3,-0.008546724721783482,0.02534820471392589,-0.008546724721783482,1218.957383252422,5.271828e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,8,0.005,4.0,zero,hard,8,-0.0049993313303109575,-0.0049993313303109575,0.0028506777694127404,230.44701133794436,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.03,0.05,8,0.0,0.0,zero,hard,2,0.6923777523500472,0.6923777523500472,0.9156477627296105,0.8367370344691115,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,8,0.02,4.0,zero,soft,2,0.10518471200929899,0.10518471200929899,0.19746379270189393,6.81658246673131,8.953138e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,2,0.01,0.25,zero,soft,1,0.1771037915709149,0.18089000823291254,0.1771037915709149,6.8761428563020255,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.02,0.25,zero,hard,7,-0.05026557797909305,0.04192396046243727,-0.05026557797909305,123.30805020331758,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,8,0.0,0.0,zero,hard,2,0.9305874778377583,0.9305874778377583,0.9440583624322888,0.37972857582237307,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.03,0.02,2,0.02,4.0,zero,soft,3,0.0023811556110732456,0.030801847555607827,0.0023811556110732456,121.86773927694789,5.271828e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,8,0.02,0.25,zero,hard,5,0.11188486284571414,0.11188486284571414,0.17967386429907106,9.514935125582822,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.01,0.25,zero,soft,1,0.7690044439492725,0.7690044439492725,0.8580557240568077,0.7932504437987972,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,8,0.005,4.0,zero,hard,8,0.015038418698607094,0.015038418698607094,0.04288024595126134,23.054627429265988,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.03,0.02,2,0.02,0.25,zero,hard,7,0.10773142071111072,0.10773142071111072,0.11478619803881256,12.390631411282145,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,0.25,zero,hard,6,0.003388918619434215,0.003388918619434215,0.04659207261294698,56.47962270977732,0.000112622154,5852,2926.0,5ef5c11-d91a027d8
0.003,0.05,8,0.005,0.0,zero,hard,2,0.028102097285487484,0.028102097285487484,0.04573761757335737,20.25154329611988,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.02,4.0,zero,soft,3,0.08236976028454975,0.08236976028454975,0.09050518960845183,12.180796305566073,5.271828e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,0.0,zero,hard,3,0.6507862482412144,0.6507862482412144,0.943608658952725,1.1549644690193859,3.956093e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,2,0.02,0.25,zero,soft,1,0.03541902693171174,0.03541902693171174,0.039619836533109944,134.34228283067756,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.3,0.02,2,0.02,0.25,zero,hard,7,0.6081634025417653,0.6081634025417653,0.834079472289725,1.311303623710334,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.0,0.0,zero,hard,4,0.9508960880154199,0.9508960880154199,0.9576148586756718,0.30996258106030605,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,8,0.02,0.25,zero,hard,5,0.6124498130670126,0.6124498130670126,0.8622607911645329,1.0429558415024505,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.3,0.05,8,0.005,4.0,zero,hard,8,0.20386610700012528,0.20386610700012528,0.3822806882817936,2.4146348824309096,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.03,0.05,8,0.005,0.0,zero,hard,2,0.11085009275825482,0.11085009275825482,0.19346894557592206,6.789752017362818,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.03,0.02,2,0.0,0.0,zero,hard,4,0.9617937554062402,0.988610298791824,0.9617937554062402,0.16193732111489248,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.02,2,0.02,0.25,zero,soft,1,0.09463596929756798,0.09463596929756798,0.13223648211456734,13.401328779386898,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.0,1.0,zero,hard,7,-0.010683711406493586,-0.0019281117832647785,-0.010683711406493586,2604.4930247062653,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.02,2,0.0,0.0,zero,hard,4,0.9603493131074679,0.9891598612714737,0.9603493131074679,0.1583643435843266,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,0.0,zero,hard,3,0.9885185914000971,0.9885185914000971,0.9953520626827856,0.15308494887895807,3.956093e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,2,0.02,0.25,zero,soft,1,0.5529645741159898,0.5529645741159898,0.7475093374287344,1.4186302802069404,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,8,0.005,0.0,zero,hard,2,0.3613373909079509,0.3613373909079509,0.5273305154609744,1.9965416116469437,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.003,0.05,8,0.01,4.0,zero,hard,8,-0.009734620312938641,-0.009734620312938641,0.0015556106215608952,455.489179985272,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.003,0.05,8,0.0,1.0,zero,hard,5,-0.001149839770123035,-0.001149839770123035,0.012603466693996033,2023.446969879585,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.003,0.02,2,0.005,0.0,zero,hard,4,0.019853875758881864,0.038577917246192556,0.019853875758881864,20.024438294937443,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.02,2,0.0,1.0,zero,hard,7,-0.010680045855381841,-0.0019272229866409362,-0.010680045855381841,260.45291579718446,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,0.25,zero,hard,6,0.11462991187180285,0.11462991187180285,0.2608355149019282,5.693505111260704,0.000112622154,5852,2926.0,5ef5c11-d91a027d8
0.003,0.05,8,0.01,0.0,zero,hard,2,0.04694029305476182,0.04694029305476182,0.07282224056264744,19.5513855658843,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.003,0.02,2,0.0,1.0,zero,soft,1,-0.0004269939905886994,-0.0004269939905886994,0.008732471927273703,2748.8348665271915,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.03,0.02,2,0.005,0.0,zero,hard,4,0.10886229475669347,0.10886229475669347,0.1406035817929037,6.764504746439528,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,0.0,zero,hard,3,0.995118975113636,0.995118975113636,0.9953019270018489,0.10612620735130099,3.956093e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.05,8,0.01,4.0,zero,hard,8,-0.00031684118915128003,-0.00031684118915128003,0.021944453049170653,45.57390253461638,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.0,1.0,zero,hard,7,-0.01063450547893735,-0.0019183906870731918,-0.01063450547893735,26.065419939679085,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,8,0.0,1.0,zero,hard,5,-0.0011498136418689952,-0.0011498136418689952,0.012611701906810093,202.3468565662704,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.005,0.0,zero,hard,4,0.4071844476646973,0.4071844476646973,0.6556135142373779,1.9529364602749493,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,8,0.01,0.0,zero,hard,2,0.04444393999905633,0.04444393999905633,0.11392117528374056,8.86641239422473,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.03,0.02,2,0.0,1.0,zero,soft,1,-0.0004266981593513692,-0.0004266981593513692,0.008729002743389053,274.88534782193733,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.01,0.0,zero,hard,4,-0.01654311760427785,-0.01654311760427785,0.20898165534815277,25.120213727106098,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,8,0.01,4.0,zero,hard,8,0.09501587490795611,0.09501587490795611,0.21382372511397452,4.622455146775601,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.003,0.02,2,0.005,1.0,zero,hard,7,-0.12183518143556021,0.03373844372613225,-0.12183518143556021,83.4022906538798,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,8,0.01,0.0,zero,hard,2,0.22778978529240293,0.22778978529240293,0.3900391029879068,2.8578885838141654,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.0,1.0,zero,soft,1,-0.00042364149407597815,-0.00042364149407597815,0.008690662766952592,27.50758785444149,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,8,0.0,1.0,zero,hard,5,-0.0011496482138651186,-0.0011496482138651186,0.01269167466479821,20.260519751570683,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.03,0.02,2,0.01,0.0,zero,hard,4,0.11408258328529351,0.11408258328529351,0.24799464399711302,11.032217191300438,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.02,2,0.005,1.0,zero,hard,7,0.10884689299684414,0.13049817576309894,0.10884689299684414,8.337747496450383,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,0.25,zero,hard,6,0.6779551129592253,0.6779551129592253,0.7394173954749244,0.819913534265516,0.000112622154,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,0.0,zero,hard,3,0.04843444947179931,0.10911354925481215,0.04843444947179931,26.55261142873714,3.956093e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.05,8,0.02,4.0,zero,hard,8,-0.009390338613268443,-0.009390338613268443,0.0005639279436477928,879.5286311303213,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.003,0.02,2,0.005,1.0,zero,soft,1,-0.009885398946812722,0.05534422573066999,-0.009885398946812722,93.69100935619694,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.3,0.02,2,0.01,0.0,zero,hard,4,0.3409981057658161,0.3409981057658161,0.5220496603983551,3.0019208077325845,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,8,0.02,0.0,zero,hard,2,-0.0024876992622081045,-0.0008172078766566772,-0.0024876992622081045,7.7344937496940585,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.005,1.0,zero,hard,7,0.7513453483376265,0.7513453483376265,0.9282996777671753,0.845860935663376,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,8,0.005,1.0,zero,hard,5,-0.0038882606317227207,0.07472387138867433,-0.0038882606317227207,64.89693587596294,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.03,0.02,2,0.005,1.0,zero,soft,1,0.1396416422273762,0.1396416422273762,0.17120885758431595,9.361541056557105,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.02,0.0,zero,hard,4,0.0005719632626383846,0.06718649710606209,0.0005719632626383846,2.791694224666264,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,8,0.02,0.0,zero,hard,2,0.09304894864590912,0.09304894864590912,0.10182603817807054,9.200912028589801,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.003,0.02,2,0.01,1.0,zero,hard,7,-0.1519825939977195,0.0354519964234032,-0.1519825939977195,167.84120622548966,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,8,0.02,4.0,zero,hard,8,-0.0049703888160184916,-0.0049703888160184916,0.008850105751475002,87.98712814753553,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.03,0.02,2,0.02,0.0,zero,hard,4,0.09842522602576244,0.09842522602576244,0.10115050395042113,10.396018238539492,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.02,2,0.005,1.0,zero,soft,1,0.7076685596784345,0.7076685596784345,0.8669280683008471,0.9535458844848964,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,8,0.005,1.0,zero,hard,5,0.17871620817465877,0.17871620817465877,0.25511757275442526,6.493890431614535,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.03,0.02,2,0.01,1.0,zero,hard,7,-0.020115960450242536,0.083766125557775,-0.020115960450242536,16.760735129690943,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,8,0.02,0.0,zero,hard,2,0.26567597987128866,0.26567597987128866,0.31830415987302846,3.627225788691878,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.03,0.02,8,0.005,0.0,zero,hard,3,0.16095910975455,0.16452403881153574,0.16095910975455,7.307731498837129,3.956093e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,2,0.02,0.0,zero,hard,4,0.22836177794198034,0.22836177794198034,0.22960411556241864,4.165108035284166,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.01,1.0,zero,soft,1,-0.029080368292695294,0.04601001662788248,-0.029080368292695294,191.55458474308688,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,8,0.02,4.0,zero,hard,8,0.03602901383370315,0.03602901383370315,0.09815922262734045,8.848050576219505,0.00089239184,2459,1229.5,5ef5c11-d91a027d8
0.3,0.05,8,0.005,1.0,zero,hard,5,0.7654054775521186,0.7654054775521186,0.9292665926924063,0.7123422842166646,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.01,1.0,zero,hard,7,0.5129372285711474,0.5129372285711474,0.7657069614344856,1.6740148798033385,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,8,0.0,0.0,zero,soft,8,0.1731703807095423,0.1731703807095423,0.31420486157302785,7.065766627496804,7.821367e-5,2459,1229.5,5ef5c11-d91a027d8
0.03,0.02,2,0.01,1.0,zero,soft,1,0.06243905742889178,0.08972322919664458,0.06243905742889178,19.193197964482852,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.0,0.25,zero,hard,4,0.0010815466788574137,0.0010815466788574137,0.028195898209042815,2605.605082595389,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,1.0,zero,hard,6,-0.0007572039481056051,-0.0007572039481056051,-0.0001344138318121527,1139.6947073390747,0.000112622154,5852,2926.0,5ef5c11-d91a027d8
0.003,0.05,8,0.0,0.25,zero,hard,2,-0.0006618483681812604,-0.0006618483681812604,0.009170480348214702,2077.7964166113466,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.03,0.05,8,0.0,0.0,zero,soft,8,0.7089418669602604,0.7089418669602604,0.8452113784945781,0.7873222643807363,7.821367e-5,2459,1229.5,5ef5c11-d91a027d8
0.003,0.02,2,0.02,1.0,zero,hard,7,-0.1354975740377728,-0.008965109189027314,-0.1354975740377728,328.48393423006775,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.05,8,0.01,1.0,zero,hard,5,-0.05077373761941368,0.050931645559388436,-0.05077373761941368,130.20252827267575,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.01,1.0,zero,soft,1,0.45609119876276843,0.45609119876276843,0.683142476218765,1.93235156158399,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.03,0.02,2,0.0,0.25,zero,hard,4,0.0013414091595544487,0.0013414091595544487,0.028765726466742678,260.5585137664973,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.05,8,0.0,0.0,zero,soft,8,0.8571906037230462,0.9045542261555993,0.8571906037230462,0.44554004359499866,7.821367e-5,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,8,0.005,0.0,zero,hard,3,0.43678831585753425,0.43678831585753425,0.709336074946871,2.0226770804235055,3.956093e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,2,0.02,1.0,zero,hard,7,-0.06746052779024062,0.01518219664275836,-0.06746052779024062,32.83071622233303,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.02,1.0,zero,soft,1,-0.04414115775541622,0.04498496888062828,-0.04414115775541622,382.2526331085158,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,8,0.0,0.25,zero,hard,2,-0.0003758896170315879,-0.0003758896170315879,0.0098360298601259,207.78472895809682,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.03,0.05,8,0.01,1.0,zero,hard,5,0.07985073462855308,0.10541625960595351,0.07985073462855308,13.023895024855129,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
0.003,0.05,8,0.005,0.0,zero,soft,8,0.14662462847805402,0.14662462847805402,0.22576309616040188,24.082753086806356,7.821367e-5,2459,1229.5,5ef5c11-d91a027d8
0.3,0.02,2,0.0,0.25,zero,hard,4,0.003944375235284498,0.003944375235284498,0.034478265954218205,26.07226822912403,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.3,0.02,2,0.02,1.0,zero,hard,7,0.25763049685092093,0.25763049685092093,0.4836687207120382,3.275597036170695,5.042856e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.02,2,0.02,1.0,zero,soft,1,-0.003667785300831976,0.06713838412791073,-0.003667785300831976,38.22325468283027,0.00011610375,2084,1042.0,5ef5c11-d91a027d8
0.003,0.02,2,0.005,0.25,zero,hard,4,0.03635917371213802,0.03635917371213802,0.05205832854491061,32.01100840637902,1.708457e-5,2084,1042.0,5ef5c11-d91a027d8
0.03,0.05,8,0.005,0.0,zero,soft,8,0.1473971745400407,0.1473971745400407,0.18980560269790378,5.950807609244593,7.821367e-5,2459,1229.5,5ef5c11-d91a027d8
0.3,0.05,8,0.0,0.25,zero,hard,2,0.0024817984711854924,0.0024817984711854924,0.016500806874530673,20.803275933275902,9.048635e-6,2459,1229.5,5ef5c11-d91a027d8
0.3,0.05,8,0.01,1.0,zero,hard,5,0.5340140281959354,0.5340140281959354,0.8205771891809898,1.334588063584494,0.00036867431,2459,1229.5,5ef5c11-d91a027d8
