eps,omega_p,n_cycles,rep,cos,cos_l1,cos_l2,relerr_l1,steps
0.1,0.02,1,2,0.9876061054277817,0.9882179046876455,0.9876061054277817,0.16255676878960457,1456
0.01,0.005,1,3,0.9994636506975754,0.9994636506975754,0.9994864500387058,0.03543509463642984,5226
0.1,0.1,8,3,0.31369206939827116,0.31369206939827116,0.7493480278869287,2.187328555929241,1334
0.3,0.05,8,1,0.9725414304427851,0.9725414304427851,0.980905575785284,0.24626862147564577,2459
0.01,0.01,4,5,0.9890782404871792,0.9890782404871792,0.9974761357212476,0.1481473230211467,6485
0.3,0.02,1,2,0.9867355412152616,0.9877235852085292,0.9867355412152616,0.16522920179892084,1456
0.3,0.1,8,3,0.6481070271943994,0.6481070271943994,0.894096926656529,0.8525274943443791,1334
0.01,0.02,4,3,0.9934360878822135,0.9934360878822135,0.9955966722527565,0.11972875766821317,3340
0.003,0.1,8,4,0.021910793558829744,0.021910793558829744,0.0827452895772479,70.21346298091514,1334
0.003,0.05,8,2,0.10140178558853512,0.10140178558853512,0.33527541005508804,7.545933482155472,2459
0.01,0.1,8,4,0.04025348122936694,0.04025348122936694,0.17464479282907067,21.05226345045992,1334
0.03,0.005,1,3,0.9996596580770448,0.9996596580770448,0.9996766380628411,0.029511870668169092,5226
0.003,0.02,1,3,0.8771941322022364,0.8771941322022364,0.9830249226655442,0.5155843428710138,1456
0.03,0.02,4,3,0.995037873620044,0.995037873620044,0.9956169924445527,0.10714078482406829,3340
0.03,0.1,8,4,0.09236071910631277,0.09236071910631277,0.39069355375225767,7.024066807172142,1334
0.01,0.05,8,2,0.3209861071806538,0.3209861071806538,0.7480074488214735,2.28843544205083,2459
0.01,0.02,1,3,0.9824083771188887,0.9824083771188887,0.9940986054230428,0.18803723466528333,1456
0.1,0.1,8,4,0.26287937766270614,0.26287937766270614,0.668814276990394,2.1752631065722277,1334
0.03,0.02,1,3,0.9935959090778446,0.9935959090778446,0.9953036233549257,0.11964171030750057,1456
0.03,0.01,4,5,0.9976347873498375,0.9976347873498375,0.9978263261548398,0.07411089505614113,6485
0.01,0.01,8,7,0.9735456382047719,0.9735456382047719,0.9981363985137457,0.22985286974078334,11513
0.03,0.05,8,2,0.6923777523500472,0.6923777523500472,0.9156477627296105,0.8367370344691115,2459
0.3,0.1,8,4,0.5636756360643895,0.5636756360643895,0.7421876885127877,0.9322894990462329,1334
0.1,0.02,4,3,0.9951777594053347,0.9951777594053347,0.9955645139748512,0.10605353643277513,3340
0.1,0.02,1,3,0.9949858927072884,0.9949858927072884,0.9954918262621245,0.10795793580777815,1456
0.1,0.005,1,3,0.9996856178346432,0.9996856178346432,0.9996886749680144,0.028455746275846162,5226
0.003,0.1,8,5,-0.032629376485171786,0.029078430876460996,-0.032629376485171786,66.91330738336434,1334
0.3,0.02,1,3,0.9951108218482968,0.9951108218482968,0.995257078971608,0.10638264713880691,1456
0.1,0.05,8,2,0.9028174717429003,0.9028174717429003,0.9421774206235675,0.43264503702674445,2459
0.01,0.1,8,5,0.049013166313913274,0.049013166313913274,0.11476245055216214,20.041267727129895,1334
0.003,0.02,1,4,0.8714311750464586,0.8714311750464586,0.9493229026690678,0.5213261471528305,1456
0.3,0.02,4,3,0.9951453966481681,0.9951453966481681,0.9952788214567806,0.10594712080967204,3340
0.03,0.1,8,5,0.10577673797050412,0.10577673797050412,0.4648560040894564,6.664899251436136,1334
0.01,0.02,1,4,0.9604579089487886,0.9756680457067133,0.9604579089487886,0.22235502064860968,1456
0.3,0.05,8,2,0.9305874778377583,0.9305874778377583,0.9440583624322888,0.37972857582237307,2459
0.1,0.1,8,5,0.29264447786722647,0.29264447786722647,0.826794346829123,2.037032812921436,1334
0.1,0.01,4,5,0.9978253896999039,0.9984783687295863,0.9978253896999039,0.06242672623341172,6485
0.3,0.005,1,3,0.9996225537672647,0.9996575478480397,0.9996225537672647,0.029028929534829124,5226
0.03,0.02,1,4,0.9616446093550343,0.9873793665532298,0.9616446093550343,0.1685534621755428,1456
0.003,0.02,4,4,0.9605899653582619,0.9699891112788276,0.9605899653582619,0.24417124240488122,3340
0.003,0.05,8,3,0.14009812154639836,0.14009812154639836,0.30431480105485204,7.760551090540166,2459
0.1,0.02,1,4,0.9617191927003814,0.9889725848470378,0.9617191927003814,0.1598839307262223,1456
0.3,0.02,1,4,0.9603445568899615,0.9891216775491007,0.9603445568899615,0.15857894972843117,1456
0.01,0.05,8,3,0.36623624281894795,0.36623624281894795,0.7869803309509122,2.3308722195399163,2459
0.003,0.02,1,5,0.8842844443789682,0.8842844443789682,0.9830962429156807,0.4925902068158548,1456
0.01,0.02,4,4,0.9619337140531485,0.9879122994300468,0.9619337140531485,0.16530338399780364,3340
0.003,0.005,1,4,0.9945344498945855,0.9969211982499718,0.9945344498945855,0.08035609600436355,5226
0.01,0.02,1,5,0.980808616315078,0.980808616315078,0.9900324185434584,0.1986947151265028,1456
0.03,0.01,8,7,0.9965693716167481,0.9965693716167481,0.998868540577191,0.08686956329863715,11513
0.3,0.01,4,5,0.997857191569587,0.998487535903695,0.997857191569587,0.0621232224723797,6485
0.03,0.05,8,3,0.7355088860029643,0.7355088860029643,0.9528291120084648,0.8082360720407417,2459
0.03,0.02,1,5,0.9909191787414046,0.9915938966827582,0.9909191787414046,0.14104794853021,1456
0.03,0.02,4,4,0.9619606518188631,0.989260435230981,0.9619606518188631,0.15817556709247907,3340
0.1,0.02,1,5,0.9911250000846005,0.9931443537142445,0.9911250000846005,0.1305978181048369,1456
0.1,0.05,8,3,0.9374375129637887,0.9374375129637887,0.9733250793776524,0.34996940613139743,2459
0.3,0.02,1,5,0.9912952224271557,0.9933730743771866,0.9912952224271557,0.12870156617165548,1456
0.01,0.005,1,4,0.9970137291624858,0.9992003432059904,0.9970137291624858,0.044691105293180745,5226
0.003,0.02,1,6,0.7996458221254016,0.7996458221254016,0.8669054520187204,0.6113800962437537,1456
0.1,0.02,4,4,0.9617907165420315,0.9892982380796568,0.9617907165420315,0.1579601190930417,3340
0.3,0.05,8,3,0.9635045070534141,0.9635045070534141,0.9737833163587601,0.2825264408721708,2459
0.01,0.02,1,6,0.8749402600845025,0.882092486843349,0.8749402600845025,0.47411388709135976,1456
0.003,0.01,4,6,0.8830861586341245,0.8830861586341245,0.9380621855856571,0.48194812184102653,6485
0.03,0.02,1,6,0.8759345260910341,0.8903963351064896,0.8759345260910341,0.4604496687192089,1456
0.003,0.05,8,4,0.11540769190823659,0.11540769190823659,0.4086185537121537,7.536704662894883,2459
0.03,0.005,1,4,0.9972232052285623,0.9993847758170582,0.9972232052285623,0.040155576204718144,5226
0.3,0.02,4,4,0.9603624200478719,0.9892124810273621,0.9603624200478719,0.15805255098197044,3340
0.1,0.02,1,6,0.8751972788320784,0.8901941923370086,0.8751972788320784,0.46087849194598884,1456
0.01,0.05,8,4,0.3333936447184566,0.3333936447184566,0.7410739397061538,2.2754846063632668,2459
0.3,0.02,1,6,0.8668359505842769,0.8808128692142445,0.8668359505842769,0.4770218295780937,1456
0.003,0.02,1,7,0.8965072002775899,0.8965072002775899,0.9909043420947617,0.47888669296256237,1456
0.003,0.02,4,5,0.9760348257528251,0.9760348257528251,0.9908387656852709,0.2189452628579532,3340
0.1,0.01,8,7,0.9989232798146344,0.9990978281299586,0.9989232798146344,0.051143094939127214,11513
0.03,0.05,8,4,0.6984592518868565,0.6984592518868565,0.840686250924251,0.8291791344144627,2459
0.01,0.01,4,6,0.9451257115791737,0.9631926743748565,0.9451257115791737,0.2742681968052716,6485
0.01,0.02,1,7,0.9852950073014582,0.9852950073014582,0.9951158476044187,0.17274401718809768,1456
0.1,0.005,1,4,0.9972447836443268,0.9994232310020652,0.9972447836443268,0.03910781788562123,5226
0.03,0.02,1,7,0.995200065756615,0.995200065756615,0.9955912325543096,0.10804970452960694,1456
0.01,0.02,4,5,0.9912966988139738,0.9922654557040013,0.9912966988139738,0.1360377725105639,3340
0.1,0.05,8,4,0.8533596053738722,0.899065940491712,0.8533596053738722,0.4397132855015557,2459
0.1,0.02,1,7,0.9956639206834922,0.9965522638229917,0.9956639206834922,0.09660026477293603,1456
0.3,0.02,1,7,0.995627142695537,0.9966953705810976,0.995627142695537,0.09487062380571892,1456
0.3,0.05,8,4,0.851946050417632,0.9229503238329815,0.851946050417632,0.3951329128842547,2459
0.3,0.005,1,4,0.9971221560087925,0.999456262803281,0.9971221560087925,0.03729193593272357,5226
0.03,0.02,4,5,0.9912356005657545,0.9934525521129579,0.9912356005657545,0.12825822109032137,3340
0.003,0.02,1,8,0.8123470967690314,0.8123470967690314,0.8626613033987967,0.5908924979353136,1456
0.03,0.01,4,6,0.9454515899626695,0.9714802487145109,0.9454515899626695,0.24726928393933834,6485
0.01,0.02,1,8,0.8798316179567116,0.9166869722272379,0.8798316179567116,0.40868914980548976,1456
0.003,0.05,8,5,0.12858133252982523,0.12858133252982523,0.44783396903210415,7.1720656245285666,2459
0.03,0.02,1,8,0.8831952256596053,0.9303305018023421,0.8831952256596053,0.3810962384045084,1456
0.1,0.02,4,5,0.9912095187631033,0.993489727986838,0.9912095187631033,0.1280591944948077,3340
0.1,0.02,1,8,0.8814349966505023,0.9326136659377798,0.8814349966505023,0.37598146954963635,1456
0.01,0.05,8,5,0.3604602688293051,0.3604602688293051,0.8619116618244912,2.1492586939868183,2459
0.003,0.005,1,5,0.9973672582785903,0.9973672582785903,0.9982078993016068,0.07476351208345101,5226
0.3,0.02,1,8,0.8518637914025716,0.9281470964261056,0.8518637914025716,0.38534645195999134,1456
0.3,0.01,8,7,0.9988979489885016,0.9992527927553063,0.9988979489885016,0.04718784674025316,11513
0.3,0.02,4,5,0.9913231719663813,0.9934719567652347,0.9913231719663813,0.12797885606465623,3340
0.03,0.05,8,5,0.7374933047629648,0.7374933047629648,0.9467100028477127,0.7586980212244127,2459
0.1,0.01,4,6,0.9435911516773544,0.9717847509897019,0.9435911516773544,0.24619230736642486,6485
0.01,0.005,1,5,0.9993368042828802,0.9993917384965585,0.9993368042828802,0.0399311808283601,5226
0.1,0.05,8,5,0.9310524512263857,0.9310524512263857,0.9551496353778505,0.37468685889333286,2459
0.003,0.02,4,6,0.8740234499507097,0.8740234499507097,0.8755906023052148,0.4873776397466836,3340
0.3,0.05,8,5,0.9524985942535744,0.9524985942535744,0.9554113664393633,0.3303713713574133,2459
0.01,0.02,4,6,0.8762901833696045,0.8898259538578946,0.8762901833696045,0.46135448156220465,3340
0.03,0.005,1,5,0.9994279038078145,0.99961727011333,0.9994279038078145,0.033682705833818334,5226
0.3,0.01,4,6,0.923507905546787,0.9631453056100078,0.923507905546787,0.2748027919420568,6485
0.003,0.05,8,6,0.0747100477328125,0.0747100477328125,0.30764214210984053,6.346442257174934,2459
0.01,0.05,8,6,0.2350346830055607,0.2350346830055607,0.68635395581202,2.0262869310863167,2459
0.03,0.02,4,6,0.876218567536443,0.8911463152555916,0.876218567536443,0.45920197032366344,3340
0.003,0.01,8,8,0.8155318486855996,0.8155318486855996,0.9524347193777479,0.6743857409212588,11513
0.1,0.005,1,5,0.9994399274160989,0.9996401507831705,0.9994399274160989,0.032717653259655054,5226
0.03,0.05,8,6,0.5004359999511767,0.5004359999511767,0.7936051326767719,0.9732663339877249,2459
0.1,0.02,4,6,0.875231001386913,0.8902315952398665,0.875231001386913,0.4608077103194509,3340
0.003,0.01,4,7,0.8993525251484407,0.8993525251484407,0.9949117057674971,0.4667465902209944,6485
0.1,0.05,8,6,0.642771635789655,0.642771635789655,0.8054662195430833,0.771676224267345,2459
0.3,0.005,1,5,0.9994447495979544,0.9996143044732639,0.9994447495979544,0.03340190019753683,5226
0.3,0.02,4,6,0.8668265599399781,0.880810955733132,0.8668265599399781,0.4770085640310649,3340
0.3,0.05,8,6,0.6582650266473395,0.6582650266473395,0.8053623425074737,0.7550305902216555,2459
0.003,0.05,8,7,0.0736315427415614,0.0736315427415614,0.5523732078526263,7.167512238614356,2459
0.003,0.02,4,7,0.9794274715185969,0.9794274715185969,0.9952497127079006,0.20368563419467728,3340
0.01,0.01,4,7,0.9896104658652969,0.9896104658652969,0.9986320904736694,0.145053011726363,6485
0.003,0.005,1,6,0.9805886594588561,0.9923542230676239,0.9805886594588561,0.12882365775066035,5226
0.01,0.05,8,7,0.3291937199955909,0.3291937199955909,0.9039572704176508,2.1539688940454784,2459
0.01,0.01,8,8,0.9657044440840696,0.966694755403764,0.9657044440840696,0.2571801719460496,11513
0.01,0.02,4,7,0.9955499771839131,0.9955499771839131,0.9957080999420274,0.10685848491844972,3340
0.03,0.05,8,7,0.7462651367641479,0.7462651367641479,0.9679518579369172,0.7459212540308605,2459
0.01,0.005,1,6,0.9822813318242086,0.9940125530024112,0.9822813318242086,0.11604994529699228,5226
0.03,0.02,4,7,0.9957139101665429,0.996754665785604,0.9957139101665429,0.09535871232785731,3340
0.03,0.01,4,7,0.9983239971569179,0.9983239971569179,0.9989118875375076,0.06433472203810085,6485
0.1,0.05,8,7,0.9520516400160347,0.9520516400160347,0.9749029442804735,0.3167820386804695,2459
0.3,0.05,8,7,0.9751213032860568,0.9754157641330854,0.9751213032860568,0.2506047675077296,2459
0.1,0.02,4,7,0.995695579922468,0.9968171121871379,0.995695579922468,0.09450763070048931,3340
0.03,0.005,1,6,0.982383797680854,0.9940882369092124,0.982383797680854,0.11538707648594815,5226
0.003,0.05,8,8,0.14503125359146074,0.14503125359146074,0.2800713829582301,6.297196813515124,2459
0.1,0.01,4,7,0.9989232662090634,0.9992275065428734,0.9989232662090634,0.048458884317826675,6485
0.3,0.02,4,7,0.9956377224948837,0.9967647886277249,0.9956377224948837,0.09434481788735982,3340
0.01,0.05,8,8,0.3163513376716723,0.3163513376716723,0.6327731783743016,1.9503847935324872,2459
0.03,0.01,8,8,0.9648795381299583,0.9839165442241862,0.9648795381299583,0.19098923759007,11513
0.1,0.005,1,6,0.9812390104618268,0.9938500046791677,0.9812390104618268,0.11670276081001636,5226
0.003,0.02,4,8,0.8824454273453796,0.9207086040115983,0.8824454273453796,0.39813672012792606,3340
0.03,0.05,8,8,0.5922140466556556,0.5922140466556556,0.7174203604447402,0.8785792359745885,2459
0.1,0.05,8,8,0.7232410063978882,0.7292412318634003,0.7232410063978882,0.6842946501545761,2459
0.3,0.01,4,7,0.9988979758162267,0.9992646129024904,0.9988979758162267,0.04700172759659763,6485
0.01,0.02,4,8,0.8845568254423557,0.9337230474243732,0.8845568254423557,0.3731606672108327,3340
0.3,0.005,1,6,0.9591858598461765,0.9884392822357977,0.9591858598461765,0.15276682462247498,5226
0.3,0.05,8,8,0.7149461696453906,0.7380229867566719,0.7149461696453906,0.6756400431951136,2459
0.03,0.02,4,8,0.8846463461457993,0.9341430156946957,0.8846463461457993,0.37250927375304593,3340
0.003,0.01,1,1,0.9419268578492882,0.9419268578492882,0.9959557542575466,0.35178845969205147,2714
0.003,0.005,1,7,0.9975721135531087,0.9975721135531087,0.9987823154313413,0.07198166168391265,5226
0.003,0.01,4,8,0.909301575988882,0.909301575988882,0.9628184812119557,0.4314635144860512,6485
0.1,0.02,4,8,0.8818549208984585,0.9335551814908117,0.8818549208984585,0.3737823072382819,3340
0.01,0.01,1,1,0.9936323560058357,0.9936323560058357,0.9988962052250413,0.11363089384416385,2714
0.1,0.01,8,8,0.9622558977383989,0.9852314001508344,0.9622558977383989,0.18591373539022998,11513
0.03,0.01,1,1,0.998593414140013,0.998593414140013,0.9992244262232243,0.05667473211447051,2714
0.3,0.02,4,8,0.8520085340956967,0.9284690234303776,0.8520085340956967,0.38462446381412696,3340
0.01,0.005,1,7,0.9996437567504611,0.9996437567504611,0.9996473520049675,0.03300732816955358,5226
0.1,0.01,1,1,0.9991715897265051,0.9991715897265051,0.9992820356552085,0.04561228219256417,2714
0.01,0.01,4,8,0.9657915634620045,0.9789682096423409,0.9657915634620045,0.2109021719015377,6485
0.003,0.01,2,1,0.9321033956272372,0.9321033956272372,0.9947567134811193,0.38330461477235067,3971
0.3,0.01,1,1,0.9991902077015724,0.9991902077015724,0.9992696871846284,0.04471079200224454,2714
0.03,0.005,1,7,0.9997178364383147,0.999828186329332,0.9997178364383147,0.02709910431858962,5226
0.003,0.01,1,2,0.9432134858384111,0.9432134858384111,0.9907985209362694,0.3423551824903348,2714
0.01,0.01,2,1,0.9925219948749973,0.9925219948749973,0.9987767334991935,0.1228808239919679,3971
0.01,0.01,1,2,0.9921240029942665,0.9921240029942665,0.99590301417524,0.12680883723713324,2714
0.03,0.01,4,8,0.9646234499921021,0.9850156266187682,0.9646234499921021,0.1866827483898858,6485
0.3,0.01,8,8,0.9315529056648761,0.9824241970654375,0.9315529056648761,0.19575897162654043,11513
0.1,0.005,1,7,0.9997252753024249,0.9998542663575328,0.9997252753024249,0.026069679998032013,5226
0.03,0.01,2,1,0.9984541636356048,0.9984541636356048,0.9992056211574571,0.059057399475744024,3971
0.03,0.01,1,2,0.9964737748925652,0.9967226706814013,0.9964737748925652,0.08553192284983602,2714
0.1,0.01,1,2,0.996548687751889,0.997215554344059,0.996548687751889,0.07976053029165565,2714
0.3,0.005,1,7,0.9997151546261417,0.9998412044931037,0.9997151546261417,0.025969985810975482,5226
0.1,0.01,2,1,0.9991521547333382,0.9991521547333382,0.9992796892555563,0.046003997601011634,3971
0.1,0.01,4,8,0.962145730084363,0.9852073684959919,0.962145730084363,0.18618304165964128,6485
0.3,0.01,1,2,0.9962974367546604,0.9970727836777099,0.9962974367546604,0.08101337287120651,2714
0.003,0.01,1,3,0.9442282511605148,0.9442282511605148,0.9946979768887096,0.345968082859774,2714
0.3,0.01,2,1,0.9991890096169109,0.9991890096169109,0.999267032716151,0.044786371811281186,3971
0.003,0.005,1,8,0.988490390766255,0.9945531193483352,0.988490390766255,0.11146386221152031,5226
0.01,0.01,1,3,0.9936182845748788,0.9936182845748788,0.998532140506795,0.11338928578044437,2714
0.3,0.01,4,8,0.9315061932635895,0.9823804570585808,0.9315061932635895,0.19601105567883242,6485
0.003,0.005,4,1,0.9991488046508799,0.9991488046508799,0.9993047075149144,0.043937120680182525,12765
0.003,0.01,2,2,0.9345423151093611,0.9345423151093611,0.9887152141536305,0.3700564110114764,3971
0.03,0.01,1,3,0.9982776125271736,0.9982776125271736,0.9988393356379109,0.06161948285045652,2714
0.01,0.005,1,8,0.9905871825310314,0.996477807869918,0.9905871825310314,0.09296020552481382,5226
0.1,0.01,1,3,0.9987984589159897,0.9987984589159897,0.9988508950878693,0.05303757550712863,2714
0.01,0.01,2,2,0.9912084455445066,0.9912084455445066,0.9956705748299132,0.13361113665713853,3971
0.3,0.01,1,3,0.998726002592916,0.9988200401161299,0.998726002592916,0.052191521884439186,2714
0.03,0.005,1,8,0.990677104261428,0.996720284420211,0.990677104261428,0.0899699611727235,5226
0.003,0.005,2,1,0.9989111338894089,0.9989111338894089,0.9990712383428741,0.049041051346476495,7739
0.03,0.01,2,2,0.9964343446098554,0.9966236471694512,0.9964343446098554,0.08655444851161408,3971
0.003,0.01,1,4,0.9452033264691717,0.9452033264691717,0.9852211959493044,0.33682597426683186,2714
0.1,0.005,1,8,0.9899862207831197,0.9967771996357953,0.9899862207831197,0.08806777549295201,5226
0.1,0.01,2,2,0.9965419225855756,0.9972093356944834,0.9965419225855756,0.07982345909522412,3971
0.01,0.005,4,1,0.9997635865912179,0.9997703754851258,0.9997635865912179,0.026768793635524923,12765
0.01,0.005,2,1,0.999724483545656,0.999724483545656,0.9997545878154563,0.028391913679688106,7739
0.3,0.01,2,2,0.9962936543461611,0.9970776900796823,0.9962936543461611,0.08100945426302837,3971
0.3,0.005,1,8,0.9709280563395993,0.9940579838587037,0.9709280563395993,0.10945004376059266,5226
0.003,0.01,2,3,0.935639816281806,0.935639816281806,0.9933938940192699,0.3746858248190128,3971
0.003,0.02,8,1,0.6335844450060276,0.6335844450060276,0.9592574205959205,1.1813756143497738,5852
0.03,0.005,2,1,0.9998071543911845,0.9998077232355254,0.9998071543911845,0.025290722895268757,7739
0.01,0.01,2,3,0.9926636406694893,0.9926636406694893,0.9984834255230954,0.12144765102080526,3971
0.03,0.005,4,1,0.999807246190936,0.9998134867016568,0.999807246190936,0.02487504895247878,12765
0.03,0.01,2,3,0.9981845090808305,0.9981845090808305,0.9988512526211714,0.0630729661146366,3971
0.01,0.02,8,1,0.9350901048666923,0.9350901048666923,0.9928762757339644,0.366730421361878,5852
0.1,0.005,2,1,0.9998101487903731,0.9998101487903731,0.9998113211401086,0.024992310458437653,7739
0.1,0.01,2,3,0.9987893884616745,0.9987893884616745,0.998860150575051,0.05307892275387611,3971
0.03,0.02,8,1,0.9889855913388198,0.9889855913388198,0.9965171822868159,0.149841571033553,5852
0.3,0.01,2,3,0.9987276181577922,0.9988232205122587,0.9987276181577922,0.05217002710664193,3971
0.3,0.005,2,1,0.9997845364569498,0.9997845364569498,0.9997900922808625,0.02561340150812983,7739
0.003,0.01,2,4,0.9361091900053506,0.9361091900053506,0.9838299172509876,0.3657846879975251,3971
0.1,0.005,4,1,0.99981156618984,0.9998150256492597,0.99981156618984,0.02486752548747176,12765
0.1,0.02,8,1,0.9959756411679579,0.9959756411679579,0.9970996791816464,0.09647781382167474,5852
0.01,0.01,2,4,0.9890685829168764,0.9918671422245914,0.9890685829168764,0.12907388145327414,3971
0.003,0.005,2,2,0.9978882293076698,0.9985340159538527,0.9978882293076698,0.05637877778846681,7739
0.3,0.02,8,1,0.9966079235289638,0.9966079235289638,0.9971629720802985,0.08966425576939646,5852
0.03,0.01,2,4,0.9894414879075637,0.997046401326803,0.9894414879075637,0.08305695924281489,3971
0.1,0.01,2,4,0.9894185068547445,0.9975687043911629,0.9894185068547445,0.07699781550001204,3971
0.003,0.02,8,2,0.6330487460900566,0.6330487460900566,0.9240039473083216,1.130990964591653,5852
0.01,0.005,2,2,0.9990097206732731,0.9992746368451333,0.9990097206732731,0.04157665902883564,7739
0.3,0.005,4,1,0.9997854011525747,0.9997854011525747,0.9997900137023759,0.025565822094955427,12765
0.3,0.01,2,4,0.9889479520143056,0.9976387614172633,0.9889479520143056,0.07531345909306106,3971
0.003,0.01,2,5,0.943677741190018,0.943677741190018,0.9950038673718679,0.34390699479485093,3971
0.01,0.02,8,2,0.9303913665526545,0.9303913665526545,0.9802612723693294,0.37189917742637685,5852
0.03,0.005,2,2,0.9991088704202622,0.9993364022726694,0.9991088704202622,0.0400646611748889,7739
0.01,0.01,2,5,0.9935515565829652,0.9935515565829652,0.997675595171463,0.11514797480338085,3971
0.03,0.02,8,2,0.9815186410051622,0.9815186410051622,0.9864442464523048,0.1959385542206299,5852
0.03,0.01,2,5,0.9978233089992049,0.9980846672888579,0.9978233089992049,0.06804932737851059,3971
0.003,0.005,4,2,0.9982734596259745,0.998660530230445,0.9982734596259745,0.05420000275732769,12765
0.1,0.005,2,2,0.9991176390133529,0.9993432571493079,0.9991176390133529,0.039785318328754635,7739
0.1,0.01,2,5,0.9978167464957803,0.998511315630985,0.9978167464957803,0.06205768489838737,3971
0.1,0.02,8,2,0.987309587504086,0.9877531217853529,0.987309587504086,0.16508121897902375,5852
0.3,0.01,2,5,0.997853994464755,0.9984847850320444,0.997853994464755,0.06216828295751663,3971
0.3,0.005,2,2,0.9990848045400905,0.9992710493732161,0.9990848045400905,0.040958342133246825,7739
0.3,0.02,8,2,0.9866325603608544,0.9876719809258807,0.9866325603608544,0.16547877959055204,5852
0.003,0.01,2,6,0.9204338431295974,0.9204338431295974,0.942078173876708,0.39234912458840504,3971
0.01,0.005,4,2,0.9990430422668142,0.9992855699489195,0.9990430422668142,0.04135690887390195,12765
0.01,0.01,2,6,0.945465730234255,0.9674595902762878,0.945465730234255,0.2606216017443909,3971
0.003,0.02,8,3,0.6507862482412144,0.6507862482412144,0.943608658952725,1.1549644690193859,5852
0.003,0.005,2,3,0.9985599383787507,0.998872900701589,0.9985599383787507,0.049172269352416365,7739
0.03,0.01,2,6,0.9454817294573136,0.9719663747722488,0.9454817294573136,0.24559835371304323,3971
0.01,0.02,8,3,0.9381580891222316,0.9381580891222316,0.9914964354985143,0.35746140943508375,5852
0.1,0.01,2,6,0.9435898908085356,0.9718406502082845,0.9435898908085356,0.24600282472788618,3971
0.01,0.005,2,3,0.9995957303661266,0.9996225477135867,0.9995957303661266,0.030677892478187196,7739
0.03,0.005,4,2,0.9991076123001785,0.9993427118480991,0.9991076123001785,0.040043989794646934,12765
0.3,0.01,2,6,0.9235069488867834,0.9631535322050248,0.9235069488867834,0.27476805799766246,3971
0.03,0.02,8,3,0.9885185914000971,0.9885185914000971,0.9953520626827856,0.15308494887895807,5852
0.003,0.01,2,7,0.94227390287804,0.94227390287804,0.996929265440278,0.3441278507749859,3971
0.03,0.005,2,3,0.9996752957537378,0.9996752957537378,0.9996848233524821,0.028882334750906246,7739
0.01,0.01,2,7,0.9941367056677193,0.9941367056677193,0.9987895401348268,0.1106849957985094,3971
0.1,0.02,8,3,0.9946709308382234,0.9946709308382234,0.9955998112492924,0.11009764958718492,5852
0.1,0.005,2,3,0.9996847591389264,0.9996847591389264,0.999689868394964,0.028416780127335863,7739
0.1,0.005,4,2,0.9991152419455707,0.9993498907071017,0.9991152419455707,0.039763688959535456,12765
0.3,0.02,8,3,0.995118975113636,0.995118975113636,0.9953019270018489,0.10612620735130099,5852
0.003,0.02,8,4,0.6406046278434929,0.6406046278434929,0.9172589240814453,1.1227247520286285,5852
0.3,0.005,2,3,0.999621848216861,0.9996562599808352,0.999621848216861,0.029020877728840513,7739
0.3,0.005,4,2,0.9990831728823045,0.9992772833030245,0.9990831728823045,0.04094912329459677,12765
0.01,0.02,8,4,0.9337762768282721,0.9337762768282721,0.9583086540040712,0.36239599068600653,5852
0.003,0.005,2,4,0.9958734408625357,0.9986005812887649,0.9958734408625357,0.056385155090271234,7739
0.03,0.02,8,4,0.9617541381915206,0.9833597022113789,0.9617541381915206,0.18787737121899398,5852
0.01,0.005,2,4,0.9971326163295827,0.9993409661279512,0.9971326163295827,0.041306550292561105,7739
0.1,0.02,8,4,0.961832819111077,0.9889741681557501,0.961832819111077,0.15959670499312395,5852
0.003,0.005,4,3,0.9989046342302423,0.9989387094393163,0.9989046342302423,0.0477475988744522,12765
0.03,0.005,2,4,0.9972375443390357,0.9994028624576825,0.9972375443390357,0.0397025719368189,7739
0.3,0.02,8,4,0.9603830834090635,0.9892413223574565,0.9603830834090635,0.15782221744960268,5852
0.003,0.02,8,5,0.6665438995577206,0.6665438995577206,0.9645499963475761,1.065708323781115,5852
0.1,0.005,2,4,0.9972459117481878,0.9994262445612987,0.9972459117481878,0.03901441260146392,7739
0.01,0.005,4,3,0.9996156657097,0.9996265244422387,0.9996156657097,0.030465542942630708,12765
0.01,0.02,8,5,0.9438578408826959,0.9438578408826959,0.9896378770132682,0.3342230786484127,5852
0.3,0.005,2,4,0.9971208865451844,0.9994561653477293,0.9971208865451844,0.037276729920774465,7739
0.03,0.02,8,5,0.9883864763500104,0.9883864763500104,0.9912778705044305,0.15907490129759405,5852
0.03,0.005,4,3,0.9996771483111017,0.9996771483111017,0.9996830822771472,0.028770243428231534,12765
0.003,0.005,2,5,0.9988493988052015,0.9988739357727267,0.9988493988052015,0.05113538356728433,7739
0.1,0.02,8,5,0.9912859281878784,0.9932731520109706,0.9912859281878784,0.12933005353831104,5852
0.01,0.005,2,5,0.9993899439913183,0.999555646490711,0.9993899439913183,0.035356100976345686,7739
0.3,0.02,8,5,0.9913520789154677,0.9935153934121986,0.9913520789154677,0.12754111008096172,5852
0.1,0.005,4,3,0.9996879884645554,0.99968853994663,0.9996879884645554,0.02840597034068469,12765
0.03,0.005,2,5,0.9994363659433202,0.9996336732498821,0.9994363659433202,0.032972273812891015,7739
0.003,0.02,8,6,0.5864673648192952,0.5864673648192952,0.8436369817490581,1.0460211946249862,5852
