path,depth,use_bias,use_residual,seed,layer_index,grad_norm
static,7,true,false,2,7,0.33472985
static,7,true,false,2,8,0.30937997
static,7,true,false,3,1,3.7033758
static,7,true,false,3,2,0.9476169
static,7,true,false,3,3,0.8721925
static,7,true,false,3,4,0.47088644
static,7,true,false,3,5,0.480708
static,7,true,false,3,6,0.35194603
static,7,true,false,3,7,0.32409045
static,7,true,false,3,8,0.2828456
static,7,false,true,1,1,187.35986
static,7,false,true,1,2,28.358812
static,7,false,true,1,3,12.32819
static,7,false,true,1,4,5.4293013
static,7,false,true,1,5,2.450549
static,7,false,true,1,6,1.2355222
static,7,false,true,1,7,0.7437412
static,7,false,true,1,8,0.19361971
static,7,false,true,2,1,174.17032
static,7,false,true,2,2,39.2667
static,7,false,true,2,3,14.544789
static,7,false,true,2,4,7.223203
static,7,false,true,2,5,3.550668
static,7,false,true,2,6,1.0966727
static,7,false,true,2,7,0.6966979
static,7,false,true,2,8,0.18567638
static,7,false,true,3,1,101.0869
static,7,false,true,3,2,14.327165
static,7,false,true,3,3,8.197827
static,7,false,true,3,4,3.689711
static,7,false,true,3,5,1.6058601
static,7,false,true,3,6,0.83689237
static,7,false,true,3,7,0.4116273
static,7,false,true,3,8,0.19748186
static,7,true,true,1,1,13.353087
static,7,true,true,1,2,2.1035929
static,7,true,true,1,3,1.1527183
static,7,true,true,1,4,0.8444668
static,7,true,true,1,5,0.6369953
static,7,true,true,1,6,0.35201922
static,7,true,true,1,7,0.23869656
static,7,true,true,1,8,0.12124481
static,7,true,true,2,1,39.231
static,7,true,true,2,2,4.503237
static,7,true,true,2,3,3.3015492
static,7,true,true,2,4,2.1553087
static,7,true,true,2,5,0.79660517
static,7,true,true,2,6,0.4998646
static,7,true,true,2,7,0.30878457
static,7,true,true,2,8,0.17281948
static,7,true,true,3,1,14.009678
static,7,true,true,3,2,3.6015782
static,7,true,true,3,3,2.0774322
static,7,true,true,3,4,1.1973486
static,7,true,true,3,5,0.6342316
static,7,true,true,3,6,0.38505316
static,7,true,true,3,7,0.23293258
static,7,true,true,3,8,0.14740576
static,8,false,false,1,1,276.02563
static,8,false,false,1,2,18.872435
static,8,false,false,1,3,9.493701
static,8,false,false,1,4,5.642663
static,8,false,false,1,5,3.7880774
static,8,false,false,1,6,1.950618
static,8,false,false,1,7,1.0295949
static,8,false,false,1,8,0.6678165
static,8,false,false,1,9,0.25588486
static,8,false,false,2,1,111.13202
static,8,false,false,2,2,18.382996
static,8,false,false,2,3,11.356949
static,8,false,false,2,4,6.0376954
static,8,false,false,2,5,4.406806
static,8,false,false,2,6,1.3886971
static,8,false,false,2,7,0.8320573
static,8,false,false,2,8,0.50971466
static,8,false,false,2,9,0.25585613
static,8,false,false,3,1,151.56076
static,8,false,false,3,2,23.04504
static,8,false,false,3,3,11.048249
static,8,false,false,3,4,6.5630794
static,8,false,false,3,5,4.167097
static,8,false,false,3,6,2.7216141
static,8,false,false,3,7,1.0966656
static,8,false,false,3,8,0.5898528
static,8,false,false,3,9,0.214063
static,8,true,false,1,1,9.291425
static,8,true,false,1,2,2.9382603
static,8,true,false,1,3,3.0623746
static,8,true,false,1,4,2.3081222
static,8,true,false,1,5,1.2254347
static,8,true,false,1,6,0.7992287
static,8,true,false,1,7,0.3966313
static,8,true,false,1,8,0.556238
static,8,true,false,1,9,0.3271966
static,8,true,false,2,1,6.5128207
static,8,true,false,2,2,1.891082
static,8,true,false,2,3,1.2730381
static,8,true,false,2,4,1.548024
static,8,true,false,2,5,1.0710236
static,8,true,false,2,6,0.5195456
static,8,true,false,2,7,0.37958384
static,8,true,false,2,8,0.31974256
static,8,true,false,2,9,0.2750287
static,8,true,false,3,1,8.446203
static,8,true,false,3,2,2.513548
static,8,true,false,3,3,2.3156605
static,8,true,false,3,4,1.1051432
static,8,true,false,3,5,0.7956113
static,8,true,false,3,6,0.48688146
static,8,true,false,3,7,0.38481295
static,8,true,false,3,8,0.51993793
static,8,true,false,3,9,0.5457982
static,8,false,true,1,1,398.50305
static,8,false,true,1,2,79.17985
static,8,false,true,1,3,33.96654
static,8,false,true,1,4,16.490833
static,8,false,true,1,5,8.068224
static,8,false,true,1,6,3.9423897
static,8,false,true,1,7,1.8931415
static,8,false,true,1,8,0.7846341
static,8,false,true,1,9,0.5020084
static,8,false,true,2,1,402.18283
static,8,false,true,2,2,76.18058
static,8,false,true,2,3,30.236084
static,8,false,true,2,4,16.82134
static,8,false,true,2,5,10.272479
static,8,false,true,2,6,3.4718442
static,8,false,true,2,7,2.2423737
static,8,false,true,2,8,0.59425247
static,8,false,true,2,9,0.2193961
static,8,false,true,3,1,317.30835
static,8,false,true,3,2,51.514275
static,8,false,true,3,3,25.43157
static,8,false,true,3,4,9.780072
static,8,false,true,3,5,5.279783
static,8,false,true,3,6,1.8945428
static,8,false,true,3,7,0.8931315
static,8,false,true,3,8,0.41228914
static,8,false,true,3,9,0.1814393
static,8,true,true,1,1,20.465164
static,8,true,true,1,2,3.7343597
static,8,true,true,1,3,2.102505
static,8,true,true,1,4,1.8027467
static,8,true,true,1,5,1.2138292
static,8,true,true,1,6,0.640327
static,8,true,true,1,7,0.42434752
static,8,true,true,1,8,0.25124106
static,8,true,true,1,9,0.14543219
static,8,true,true,2,1,53.42955
static,8,true,true,2,2,5.1136785
static,8,true,true,2,3,4.4614697
static,8,true,true,2,4,2.6290672
static,8,true,true,2,5,0.8351438
static,8,true,true,2,6,0.5618722
static,8,true,true,2,7,0.35015437
static,8,true,true,2,8,0.23196156
static,8,true,true,2,9,0.1169718
static,8,true,true,3,1,44.895344
static,8,true,true,3,2,6.9543386
static,8,true,true,3,3,5.380702
static,8,true,true,3,4,3.2149298
static,8,true,true,3,5,1.1762915
static,8,true,true,3,6,0.9065057
static,8,true,true,3,7,0.578365
static,8,true,true,3,8,0.22903696
static,8,true,true,3,9,0.12614363
static,9,false,false,1,1,236.10045
static,9,false,false,1,2,26.449684
static,9,false,false,1,3,14.806232
static,9,false,false,1,4,9.598046
static,9,false,false,1,5,5.5382004
static,9,false,false,1,6,3.0284731
static,9,false,false,1,7,1.7898165
static,9,false,false,1,8,1.0499716
static,9,false,false,1,9,0.4526554
static,9,false,false,1,10,0.23101398
static,9,false,false,2,1,240.60396
static,9,false,false,2,2,45.80311
static,9,false,false,2,3,29.055338
static,9,false,false,2,4,13.956775
static,9,false,false,2,5,11.651942
static,9,false,false,2,6,2.9775755
static,9,false,false,2,7,1.7616402
static,9,false,false,2,8,0.9301229
static,9,false,false,2,9,0.5602883
static,9,false,false,2,10,0.2146555
static,9,false,false,3,1,224.10309
static,9,false,false,3,2,45.919373
static,9,false,false,3,3,19.969753
static,9,false,false,3,4,17.735416
static,9,false,false,3,5,11.052051
static,9,false,false,3,6,7.4938784
static,9,false,false,3,7,1.4674513
static,9,false,false,3,8,0.7025245
static,9,false,false,3,9,0.37410724
static,9,false,false,3,10,0.19966798
static,9,true,false,1,1,18.570707
static,9,true,false,1,2,4.3145742
static,9,true,false,1,3,3.5882099
static,9,true,false,1,4,2.31894
static,9,true,false,1,5,1.6167248
static,9,true,false,1,6,0.959613
static,9,true,false,1,7,0.4217363
static,9,true,false,1,8,0.7070171
static,9,true,false,1,9,0.41032678
static,9,true,false,1,10,0.2841766
static,9,true,false,2,1,76.88096
static,9,true,false,2,2,41.54688
static,9,true,false,2,3,23.686644
static,9,true,false,2,4,24.309042
static,9,true,false,2,5,24.376608
static,9,true,false,2,6,4.479339
static,9,true,false,2,7,1.7043461
static,9,true,false,2,8,0.6568083
static,9,true,false,2,9,0.6032852
static,9,true,false,2,10,0.67113394
static,9,true,false,3,1,13.49866
static,9,true,false,3,2,4.245615
static,9,true,false,3,3,3.372072
static,9,true,false,3,4,2.3488197
static,9,true,false,3,5,2.356549
static,9,true,false,3,6,1.0784228
static,9,true,false,3,7,1.1234647
static,9,true,false,3,8,0.6768435
static,9,true,false,3,9,0.544904
static,9,true,false,3,10,0.37896928
static,9,false,true,1,1,640.03625
static,9,false,true,1,2,112.17578
static,9,false,true,1,3,48.125446
static,9,false,true,1,4,23.221407
static,9,false,true,1,5,14.35709
static,9,false,true,1,6,6.3900533
static,9,false,true,1,7,3.369488
static,9,false,true,1,8,1.3433007
static,9,false,true,1,9,0.9017027
static,9,false,true,1,10,0.21868467
static,9,false,true,2,1,772.26483
static,9,false,true,2,2,138.49457
static,9,false,true,2,3,58.203247
static,9,false,true,2,4,24.960476
static,9,false,true,2,5,16.501945
static,9,false,true,2,6,7.63795
static,9,false,true,2,7,4.5419335
static,9,false,true,2,8,1.439662
static,9,false,true,2,9,0.5476717
static,9,false,true,2,10,0.18857798
static,9,false,true,3,1,761.7137
static,9,false,true,3,2,107.46272
static,9,false,true,3,3,64.54469
static,9,false,true,3,4,24.469461
static,9,false,true,3,5,11.5074415
static,9,false,true,3,6,4.570756
static,9,false,true,3,7,1.9700378
static,9,false,true,3,8,0.9841235
static,9,false,true,3,9,0.4495746
static,9,false,true,3,10,0.23154509
static,9,true,true,1,1,27.877014
static,9,true,true,1,2,4.5628076
static,9,true,true,1,3,2.5313923
static,9,true,true,1,4,1.8643814
static,9,true,true,1,5,1.3799475
static,9,true,true,1,6,0.7893323
static,9,true,true,1,7,0.44262606
static,9,true,true,1,8,0.30142856
static,9,true,true,1,9,0.1854595
static,9,true,true,1,10,0.10814746
static,9,true,true,2,1,53.505405
static,9,true,true,2,2,6.499084
static,9,true,true,2,3,4.800438
static,9,true,true,2,4,2.8075
static,9,true,true,2,5,1.3009324
static,9,true,true,2,6,0.8051514
static,9,true,true,2,7,0.5240853
static,9,true,true,2,8,0.34416193
static,9,true,true,2,9,0.19846462
static,9,true,true,2,10,0.14318174
static,9,true,true,3,1,48.532215
static,9,true,true,3,2,10.912477
static,9,true,true,3,3,11.801331
static,9,true,true,3,4,4.2498136
static,9,true,true,3,5,3.8682933
static,9,true,true,3,6,1.4647342
static,9,true,true,3,7,0.6260196
static,9,true,true,3,8,0.37753946
static,9,true,true,3,9,0.23614424
static,9,true,true,3,10,0.17690887
static,10,false,false,1,1,712.05664
static,10,false,false,1,2,71.23939
static,10,false,false,1,3,43.475555
static,10,false,false,1,4,21.446297
static,10,false,false,1,5,11.980926
static,10,false,false,1,6,5.6324472
static,10,false,false,1,7,3.4532006
static,10,false,false,1,8,2.200444
static,10,false,false,1,9,0.98305464
static,10,false,false,1,10,0.63501257
static,10,false,false,1,11,0.25421527
static,10,false,false,2,1,316.27014
static,10,false,false,2,2,42.223232
static,10,false,false,2,3,20.32084
static,10,false,false,2,4,12.047258
static,10,false,false,2,5,6.8293104
static,10,false,false,2,6,3.4186213
static,10,false,false,2,7,2.034826
static,10,false,false,2,8,1.0214505
static,10,false,false,2,9,0.56217074
static,10,false,false,2,10,0.34635574
static,10,false,false,2,11,0.20120506
static,10,false,false,3,1,269.06192
static,10,false,false,3,2,63.665653
static,10,false,false,3,3,30.817635
static,10,false,false,3,4,24.299944
static,10,false,false,3,5,16.09136
static,10,false,false,3,6,10.090996
static,10,false,false,3,7,2.9745235
static,10,false,false,3,8,1.5650576
static,10,false,false,3,9,0.7441153
static,10,false,false,3,10,0.38044995
static,10,false,false,3,11,0.18822934
static,10,true,false,1,1,20.612337
static,10,true,false,1,2,4.156191
static,10,true,false,1,3,3.37497
static,10,true,false,1,4,1.8848946
static,10,true,false,1,5,1.4309753
static,10,true,false,1,6,1.4174769
static,10,true,false,1,7,0.6552121
static,10,true,false,1,8,0.9166091
static,10,true,false,1,9,0.5098418
static,10,true,false,1,10,0.37897184
static,10,true,false,1,11,0.2699422
static,10,true,false,2,1,53.83702
static,10,true,false,2,2,27.94854
static,10,true,false,2,3,16.744104
static,10,true,false,2,4,17.054283
static,10,true,false,2,5,16.54896
static,10,true,false,2,6,3.133287
static,10,true,false,2,7,1.4200367
static,10,true,false,2,8,1.0189981
static,10,true,false,2,9,0.73551035
static,10,true,false,2,10,0.80498356
static,10,true,false,2,11,0.30373076
static,10,true,false,3,1,14.620472
static,10,true,false,3,2,4.880316
static,10,true,false,3,3,3.7594738
static,10,true,false,3,4,3.571494
static,10,true,false,3,5,4.4394784
static,10,true,false,3,6,1.5072086
static,10,true,false,3,7,1.7403297
static,10,true,false,3,8,1.8152919
static,10,true,false,3,9,1.5930808
static,10,true,false,3,10,0.6991778
static,10,true,false,3,11,0.6615045
static,10,false,true,1,1,2665.6333
static,10,false,true,1,2,486.52194
static,10,false,true,1,3,134.44466
