eps,omega_p,n_cycles,readout,rep,cos,cos_l1,cos_l2,relerr_l1,resid,steps,cycles,gitrev
0.1,0.05,2,0.02,3,0.0064012083779712015,0.12999057922700033,0.0064012083779712015,6.689097217717205,3.956093e-5,953,476.5,5ef5c11-dirty
0.03,0.1,8,0.02,3,-0.08814978627814943,0.07484600197006243,-0.08814978627814943,14.728116798649527,3.956093e-5,1334,667.0,5ef5c11-dirty
0.0003,0.02,2,0.005,3,-0.031555212345199604,-0.031555212345199604,0.09642690671921919,2.9134729067482654,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.3,0.05,2,0.02,3,0.21001901031255482,0.22623751398465414,0.21001901031255482,3.816870323602686,3.956093e-5,953,476.5,5ef5c11-dirty
0.0003,0.05,2,0.0,4,0.03408512931625286,0.03408512931625286,0.14984684719107733,16.01840203914677,1.708457e-5,953,476.5,5ef5c11-dirty
0.001,0.05,2,0.0,4,0.1442111828333313,0.1442111828333313,0.48954304093709666,4.838542096351234,1.708457e-5,953,476.5,5ef5c11-dirty
0.1,0.1,8,0.02,3,-0.04193274440637641,0.10575216254604024,-0.04193274440637641,6.617967693401121,3.956093e-5,1334,667.0,5ef5c11-dirty
0.003,0.05,8,0.01,3,0.021895908142369434,0.021895908142369434,0.08221044658104308,10.530467235141542,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.1,0.01,2,0.005,4,0.21920206147707444,0.21920206147707444,0.32995801872429686,3.7579678163201695,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.001,0.02,2,0.005,3,-0.03191184436362019,-0.03191184436362019,-0.008563923012068809,1.3080758146435811,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.003,0.05,2,0.0,4,0.4127742432191275,0.4127742432191275,0.7728191004749974,1.6686506390634046,1.708457e-5,953,476.5,5ef5c11-dirty
0.001,0.02,8,0.005,5,-0.017359952239342908,0.006151723200290485,-0.017359952239342908,10.463202222103003,0.00036867431,5852,2926.0,5ef5c11-dirty
0.0003,0.005,2,0.02,6,-0.008180030325954967,-0.008180030325954967,0.005403612355059651,1.082848788398226,0.000112622154,7739,3869.5,5ef5c11-dirty
0.01,0.05,2,0.0,4,0.7910472749222149,0.7910472749222149,0.8442338559792956,0.6359881445323762,1.708457e-5,953,476.5,5ef5c11-dirty
0.03,0.01,8,0.02,7,0.04981607276258934,0.04981607276258934,0.1503345875731005,14.080778581316682,5.042856e-5,11513,5756.5,5ef5c11-dirty
0.3,0.1,8,0.02,3,0.12006101022545174,0.19619417111096368,0.12006101022545174,3.5378108016984084,3.956093e-5,1334,667.0,5ef5c11-dirty
0.03,0.05,2,0.0,4,0.8524307880212246,0.9044234254541221,0.8524307880212246,0.4304143428259582,1.708457e-5,953,476.5,5ef5c11-dirty
0.0003,0.1,8,0.0,4,0.014829190494398467,0.014829190494398467,0.04612879846838383,702.371030133709,1.708457e-5,1334,667.0,5ef5c11-dirty
0.1,0.05,2,0.0,4,0.8535397327186127,0.9225339840208849,0.8535397327186127,0.39621270714705376,1.708457e-5,953,476.5,5ef5c11-dirty
0.003,0.02,2,0.005,3,0.05233270801645744,0.10747694329771505,0.05233270801645744,26.508510893638093,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.01,0.05,8,0.01,3,0.02728136622058628,0.02728136622058628,0.13951901577258655,14.24616606240526,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.3,0.05,2,0.0,4,0.8517273253366946,0.9239281702349145,0.8517273253366946,0.39360594037512103,1.708457e-5,953,476.5,5ef5c11-dirty
0.001,0.1,8,0.0,4,0.016667003203230613,0.016667003203230613,0.05566252457452038,210.69125047453323,1.708457e-5,1334,667.0,5ef5c11-dirty
0.0003,0.05,2,0.005,4,0.01807644282786433,0.058633211351831124,0.01807644282786433,104.74422093073424,1.708457e-5,953,476.5,5ef5c11-dirty
0.3,0.01,2,0.005,4,0.4199838715061486,0.4199838715061486,0.6664219936924506,1.9950815750113045,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.003,0.1,8,0.0,4,0.021910793558829744,0.021910793558829744,0.0827452895772479,70.21346298091514,1.708457e-5,1334,667.0,5ef5c11-dirty
0.01,0.02,2,0.005,3,0.07589825669715815,0.12240407545073345,0.07589825669715815,14.830497513514645,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.001,0.05,2,0.005,4,0.015348608005518249,0.05879900321948082,0.015348608005518249,32.7914395250849,1.708457e-5,953,476.5,5ef5c11-dirty
0.01,0.1,8,0.0,4,0.04025348122936694,0.04025348122936694,0.17464479282907067,21.05226345045992,1.708457e-5,1334,667.0,5ef5c11-dirty
0.003,0.05,2,0.005,4,-0.008748587026190266,0.04421839067900011,-0.008748587026190266,19.410290441570627,1.708457e-5,953,476.5,5ef5c11-dirty
0.03,0.05,8,0.01,3,0.11179378585649943,0.11179378585649943,0.18301936444881148,9.798741470250885,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.03,0.1,8,0.0,4,0.09236071910631277,0.09236071910631277,0.39069355375225767,7.024066807172142,1.708457e-5,1334,667.0,5ef5c11-dirty
0.03,0.02,2,0.005,3,0.16172602616333345,0.16394143600065164,0.16172602616333345,7.302393046638454,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.01,0.05,2,0.005,4,0.07991320336117134,0.09791319935318889,0.07991320336117134,10.294096803234575,1.708457e-5,953,476.5,5ef5c11-dirty
0.1,0.1,8,0.0,4,0.26287937766270614,0.26287937766270614,0.668814276990394,2.1752631065722277,1.708457e-5,1334,667.0,5ef5c11-dirty
0.003,0.02,8,0.005,5,-0.2031984035182417,0.03504377514870178,-0.2031984035182417,19.02946254248047,0.00036867431,5852,2926.0,5ef5c11-dirty
0.03,0.05,2,0.005,4,0.09933832621461837,0.09933832621461837,0.12691814560645845,6.362573622145824,1.708457e-5,953,476.5,5ef5c11-dirty
0.3,0.1,8,0.0,4,0.5636756360643895,0.5636756360643895,0.7421876885127877,0.9322894990462329,1.708457e-5,1334,667.0,5ef5c11-dirty
0.0003,0.01,2,0.01,4,0.020339210217651484,0.02036596906521614,0.020339210217651484,56.41232053734456,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.1,0.05,2,0.005,4,0.1906031487289075,0.1906031487289075,0.297378249632024,3.4763075122947886,1.708457e-5,953,476.5,5ef5c11-dirty
0.001,0.005,2,0.02,6,-0.008874184497407716,-0.008874184497407716,0.035355140225969146,1.0085822962473598,0.000112622154,7739,3869.5,5ef5c11-dirty
0.1,0.02,2,0.005,3,0.28173436126047235,0.28173436126047235,0.5348399535951901,3.7908540748685815,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.1,0.05,8,0.01,3,0.1880312345446425,0.1880312345446425,0.2037921333853882,5.256036528289176,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.3,0.05,2,0.005,4,0.3551438368418692,0.3551438368418692,0.5940656162077739,1.8791100333954023,1.708457e-5,953,476.5,5ef5c11-dirty
0.0003,0.1,8,0.005,4,0.021024895132302726,0.021024895132302726,0.04540156551761746,707.5599251740811,1.708457e-5,1334,667.0,5ef5c11-dirty
0.0003,0.05,2,0.01,4,-0.040276129771441974,-0.013551009461150412,-0.040276129771441974,15.969754433819698,1.708457e-5,953,476.5,5ef5c11-dirty
0.3,0.02,2,0.005,3,0.4365927306255106,0.4365927306255106,0.7093753651154955,2.022230612024484,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.001,0.1,8,0.005,4,0.021426314421248063,0.021426314421248063,0.04413481131014995,212.365742977348,1.708457e-5,1334,667.0,5ef5c11-dirty
0.3,0.05,8,0.01,3,0.23262176097917286,0.23262176097917286,0.4041700899719066,2.9106020909818207,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.001,0.05,2,0.01,4,0.017180159522079606,0.017180159522079606,0.21578674505009388,37.675733550547506,1.708457e-5,953,476.5,5ef5c11-dirty
0.001,0.01,2,0.01,4,0.019682553485197898,0.019682553485197898,0.22087548760448503,48.609659998996584,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.003,0.05,2,0.01,4,-0.005323806231114011,-0.005323806231114011,0.2062975489957688,19.267410142225604,1.708457e-5,953,476.5,5ef5c11-dirty
0.003,0.1,8,0.005,4,0.013344493456613362,0.023509358171512732,0.013344493456613362,72.40645510160279,1.708457e-5,1334,667.0,5ef5c11-dirty
0.0003,0.02,2,0.01,3,-0.03371635442219525,-0.03371635442219525,0.09708584012366697,2.907374739449145,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.01,0.05,2,0.01,4,0.060320208303160504,0.060320208303160504,0.27083124819881044,14.665904813063568,1.708457e-5,953,476.5,5ef5c11-dirty
0.01,0.1,8,0.005,4,0.0453449778118338,0.0453449778118338,0.09581417776103791,22.895484578758687,1.708457e-5,1334,667.0,5ef5c11-dirty
0.01,0.02,8,0.005,5,0.14229500999672212,0.14229500999672212,0.23587047590294852,11.58081652227914,0.00036867431,5852,2926.0,5ef5c11-dirty
0.03,0.05,2,0.01,4,0.10728561671148867,0.10728561671148867,0.24968091138701817,10.218103899922163,1.708457e-5,953,476.5,5ef5c11-dirty
0.0003,0.05,8,0.02,3,-0.05117420971063228,-0.05117420971063228,-0.005700457986197402,571.8408403238767,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.1,0.01,8,0.02,7,0.02173136815085677,0.09554395386604365,0.02173136815085677,7.279755673761299,5.042856e-5,11513,5756.5,5ef5c11-dirty
0.001,0.02,2,0.01,3,-0.03391036969097476,-0.03391036969097476,0.09809114745727064,1.3077117711797637,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.1,0.05,2,0.01,4,0.1458290288197443,0.1458290288197443,0.28822039324905663,5.513434250854751,1.708457e-5,953,476.5,5ef5c11-dirty
0.03,0.1,8,0.005,4,0.059709732593550516,0.059709732593550516,0.11752298437803392,9.22412010426229,1.708457e-5,1334,667.0,5ef5c11-dirty
0.3,0.05,2,0.01,4,0.3192097136437768,0.3192097136437768,0.4754244507759882,2.825909062167433,1.708457e-5,953,476.5,5ef5c11-dirty
0.003,0.01,2,0.01,4,-0.018967368137698483,-0.018967368137698483,0.21141473652934534,26.682756001632946,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.003,0.005,2,0.02,6,-0.00933954996306673,-0.00933954996306673,0.03908944848126838,1.001235810668884,0.000112622154,7739,3869.5,5ef5c11-dirty
0.1,0.1,8,0.005,4,0.12866303339507615,0.12866303339507615,0.27028278711057735,3.921299689926958,1.708457e-5,1334,667.0,5ef5c11-dirty
0.0003,0.05,2,0.02,4,-0.042690638866278705,-0.014506021733350069,-0.042690638866278705,16.275655885621394,1.708457e-5,953,476.5,5ef5c11-dirty
0.003,0.02,2,0.01,3,0.0027229090862623123,0.0027229090862623123,0.11516514045240736,7.783424329535756,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.001,0.05,8,0.02,3,0.031412498498275605,0.031412498498275605,0.04152351227617874,220.61308657122873,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.001,0.05,2,0.02,4,-0.014537074304710462,-0.014537074304710462,-9.135735095683053e-5,4.985132069486489,1.708457e-5,953,476.5,5ef5c11-dirty
0.3,0.1,8,0.005,4,0.2574673772498473,0.2574673772498473,0.5227386323314431,1.9228087538823293,1.708457e-5,1334,667.0,5ef5c11-dirty
0.003,0.05,2,0.02,4,-0.014520133254287984,-0.014520133254287984,0.0004338391477530415,1.9186489170859455,1.708457e-5,953,476.5,5ef5c11-dirty
0.01,0.02,2,0.01,3,0.019387550169760376,0.019387550169760376,0.14774132362917763,15.106502201192487,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.0003,0.1,8,0.01,4,0.013686319080017155,0.013686319080017155,0.04133656788915677,696.8590193836898,1.708457e-5,1334,667.0,5ef5c11-dirty
0.01,0.05,2,0.02,4,-0.039096657854897306,0.03429732913404095,-0.039096657854897306,11.352152830694099,1.708457e-5,953,476.5,5ef5c11-dirty
0.003,0.05,8,0.02,3,0.03632185469507821,0.03632185469507821,0.04397804188833574,75.9034845538669,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.01,0.01,2,0.01,4,0.054565062196923454,0.054565062196923454,0.27851213284177767,16.708489529343126,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.03,0.05,2,0.02,4,0.08320996910838593,0.08320996910838593,0.0956333827094346,9.780114428013015,1.708457e-5,953,476.5,5ef5c11-dirty
0.03,0.02,8,0.005,5,0.23342319686739435,0.23342319686739435,0.3253324048743976,7.061954078888221,0.00036867431,5852,2926.0,5ef5c11-dirty
0.001,0.1,8,0.01,4,0.015820166266270325,0.015820166266270325,0.1807379081622022,211.89829101782377,1.708457e-5,1334,667.0,5ef5c11-dirty
0.03,0.02,2,0.01,3,0.1214869376195916,0.1214869376195916,0.1946195687966503,10.392445083760052,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.1,0.05,2,0.02,4,0.13058027178617634,0.13619127761563668,0.13058027178617634,6.586933272539565,1.708457e-5,953,476.5,5ef5c11-dirty
0.3,0.05,2,0.02,4,0.20880357257632792,0.2145000968909563,0.20880357257632792,3.80122571074191,1.708457e-5,953,476.5,5ef5c11-dirty
0.003,0.1,8,0.01,4,0.015885154454701938,0.015885154454701938,0.1950106932668757,70.7395692974462,1.708457e-5,1334,667.0,5ef5c11-dirty
0.01,0.05,8,0.02,3,0.04490219954426,0.055465703643105525,0.04490219954426,28.176346870887855,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.1,0.02,2,0.01,3,0.19113676475850797,0.19113676475850797,0.22709167136055736,5.681502223181755,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.0003,0.05,2,0.0,5,0.02534089670613601,0.02534089670613601,0.3529257682701268,15.299346235891756,0.00036867431,953,476.5,5ef5c11-dirty
0.001,0.05,2,0.0,5,0.14258543123919168,0.14258543123919168,0.6849889085633898,4.628679823149438,0.00036867431,953,476.5,5ef5c11-dirty
0.01,0.1,8,0.01,4,0.04113012665958608,0.04113012665958608,0.2478985500395859,24.36071939746291,1.708457e-5,1334,667.0,5ef5c11-dirty
0.03,0.01,2,0.01,4,0.11349036469052515,0.11349036469052515,0.24564683817870658,11.320764790335941,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.01,0.005,2,0.02,6,0.03298539144043291,0.0543047138018134,0.03298539144043291,19.88854889778894,0.000112622154,7739,3869.5,5ef5c11-dirty
0.003,0.05,2,0.0,5,0.4265614180650493,0.4265614180650493,0.8949173333136857,1.5996363145564216,0.00036867431,953,476.5,5ef5c11-dirty
0.01,0.05,2,0.0,5,0.8142085143036986,0.8142085143036986,0.9461955221983251,0.5960290074260914,0.00036867431,953,476.5,5ef5c11-dirty
0.3,0.02,2,0.01,3,0.24636318962045461,0.24636318962045461,0.4367010150316149,3.0676509843827167,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.03,0.1,8,0.01,4,0.0737223924026905,0.0737223924026905,0.24256908578907652,11.631675740561747,1.708457e-5,1334,667.0,5ef5c11-dirty
0.03,0.05,8,0.02,3,-0.022989524089807485,0.1049253284350866,-0.022989524089807485,13.790914615637213,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.03,0.05,2,0.0,5,0.9291385939219186,0.9291385939219186,0.9531408858124623,0.3806401607129579,0.00036867431,953,476.5,5ef5c11-dirty
0.1,0.05,2,0.0,5,0.9488283723807637,0.9488283723807637,0.9545644315276716,0.33941679072925995,0.00036867431,953,476.5,5ef5c11-dirty
0.1,0.1,8,0.01,4,0.11672036948573648,0.11672036948573648,0.24565398622636847,5.375233442643374,1.708457e-5,1334,667.0,5ef5c11-dirty
0.3,0.05,2,0.0,5,0.9517914670893676,0.9517914670893676,0.9549825016225525,0.332674968987267,0.00036867431,953,476.5,5ef5c11-dirty
0.0003,0.02,2,0.02,3,-0.05794885144421014,-0.05794885144421014,0.004705313977028432,574.0839026721842,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.1,0.02,8,0.005,5,0.3210693144774339,0.3210693144774339,0.5130133569435379,3.4830770767521857,0.00036867431,5852,2926.0,5ef5c11-dirty
0.0003,0.05,2,0.005,5,-0.02439308393125869,-0.02439308393125869,0.09752213033063824,15.373286703308965,0.00036867431,953,476.5,5ef5c11-dirty
0.1,0.01,2,0.01,4,0.16315120808792982,0.16315120808792982,0.32521776836784794,6.029241768437871,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.3,0.1,8,0.01,4,0.25874590535086406,0.25874590535086406,0.4306772379757237,2.670355319577499,1.708457e-5,1334,667.0,5ef5c11-dirty
0.3,0.01,8,0.02,7,0.24598290778495394,0.24598290778495394,0.3603621073903141,4.252209745840539,5.042856e-5,11513,5756.5,5ef5c11-dirty
0.1,0.05,8,0.02,3,0.005063261211702839,0.13153600559800263,0.005063261211702839,6.692558426042784,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.001,0.05,2,0.005,5,-0.009219318071622745,-0.009219318071622745,0.03181716994500526,13.06176895473771,0.00036867431,953,476.5,5ef5c11-dirty
0.001,0.02,2,0.02,3,0.03184450504955173,0.03184450504955173,0.048924657227366344,223.44805451934263,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.003,0.05,2,0.005,5,-0.21885052200466346,0.02867461122991999,-0.21885052200466346,18.414419471355316,0.00036867431,953,476.5,5ef5c11-dirty
0.0003,0.1,8,0.02,4,0.01475070115296563,0.01475070115296563,0.044091925113451974,710.0344288199971,1.708457e-5,1334,667.0,5ef5c11-dirty
0.01,0.05,2,0.005,5,0.12741632852342297,0.12741632852342297,0.23688399585865264,10.903581033998456,0.00036867431,953,476.5,5ef5c11-dirty
0.001,0.1,8,0.02,4,0.01475017229672351,0.01475017229672351,0.02401459324307535,213.00143375561711,1.708457e-5,1334,667.0,5ef5c11-dirty
0.003,0.02,2,0.02,3,0.03672764170568123,0.03672764170568123,0.05123305745280406,76.92330974750885,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.3,0.05,8,0.02,3,0.20859355737780083,0.2274504379067886,0.20859355737780083,3.815278372237875,3.956093e-5,2459,1229.5,5ef5c11-dirty
0.03,0.05,2,0.005,5,0.204019079322035,0.204019079322035,0.29816251346204314,6.487862499358949,0.00036867431,953,476.5,5ef5c11-dirty
0.3,0.01,2,0.01,4,0.34426984753676143,0.34426984753676143,0.5366385811569845,3.069862512771098,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.03,0.005,2,0.02,6,0.051900344959114116,0.06441684034526103,0.051900344959114116,10.016020679364162,0.000112622154,7739,3869.5,5ef5c11-dirty
0.1,0.05,2,0.005,5,0.28326621950095754,0.28326621950095754,0.48931913645530123,3.243136740446827,0.00036867431,953,476.5,5ef5c11-dirty
0.003,0.1,8,0.02,4,-0.003361167495178524,0.014750439942061263,-0.003361167495178524,70.99725172481753,1.708457e-5,1334,667.0,5ef5c11-dirty
0.0003,0.05,8,0.0,4,0.02421378943293931,0.02421378943293931,0.08355103719534097,75.47318407576051,1.708457e-5,2459,1229.5,5ef5c11-dirty
0.3,0.05,2,0.005,5,0.4130155903145159,0.4130155903145159,0.652159742749063,1.7895970544455857,0.00036867431,953,476.5,5ef5c11-dirty
0.01,0.02,2,0.02,3,0.056683678269167544,0.056683678269167544,0.05771030523638508,30.715027207733872,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.0003,0.05,2,0.01,5,-0.021920841641343794,-0.021920841641343794,0.09878984028488556,15.45702031011279,0.00036867431,953,476.5,5ef5c11-dirty
0.01,0.1,8,0.02,4,-0.004041710923497676,0.022864956288120034,-0.004041710923497676,24.95639786321524,1.708457e-5,1334,667.0,5ef5c11-dirty
0.3,0.02,8,0.005,5,0.4512740553594052,0.4512740553594052,0.6843898751208513,1.8776499340295258,0.00036867431,5852,2926.0,5ef5c11-dirty
0.001,0.05,8,0.0,4,0.04805033776992157,0.04805033776992157,0.17809375289117058,22.62832194195214,1.708457e-5,2459,1229.5,5ef5c11-dirty
0.001,0.05,2,0.01,5,-0.021975132559184672,-0.021975132559184672,0.09886971365015045,4.748581023486784,0.00036867431,953,476.5,5ef5c11-dirty
0.03,0.02,2,0.02,3,0.06028947785722497,0.11758031271699776,0.06028947785722497,15.09291422699057,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.03,0.1,8,0.02,4,0.06115690938706595,0.06115690938706595,0.095709974168679,11.384907431854336,1.708457e-5,1334,667.0,5ef5c11-dirty
0.0003,0.01,2,0.02,4,0.01923301206968523,0.01923301206968523,0.04605387271123108,3.9219263364237897,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.003,0.05,2,0.01,5,-6.834060544576005e-5,-6.834060544576005e-5,0.009789774894999477,16.017708031030764,0.00036867431,953,476.5,5ef5c11-dirty
0.003,0.05,8,0.0,4,0.11540769190823659,0.11540769190823659,0.4086185537121537,7.536704662894883,1.708457e-5,2459,1229.5,5ef5c11-dirty
0.01,0.05,2,0.01,5,0.016979590551869938,0.0630748440420706,0.016979590551869938,10.45421520758109,0.00036867431,953,476.5,5ef5c11-dirty
0.0003,0.01,8,0.0,8,0.20259982188568199,0.20259982188568199,0.36208291115689134,6.702998699625841,0.00089239184,11513,5756.5,5ef5c11-dirty
0.1,0.1,8,0.02,4,0.10398916090382704,0.10398916090382704,0.1121263170956011,6.199248789510911,1.708457e-5,1334,667.0,5ef5c11-dirty
0.1,0.02,2,0.02,3,0.040476551768618536,0.14260630964793883,0.040476551768618536,7.279313425828361,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.03,0.05,2,0.01,5,0.09801588297806153,0.09801588297806153,0.2790376423688222,7.351977245539675,0.00036867431,953,476.5,5ef5c11-dirty
0.01,0.05,8,0.0,4,0.3333936447184566,0.3333936447184566,0.7410739397061538,2.2754846063632668,1.708457e-5,2459,1229.5,5ef5c11-dirty
0.3,0.1,8,0.02,4,0.13067523480934506,0.1817498657005046,0.13067523480934506,3.5082833207398627,1.708457e-5,1334,667.0,5ef5c11-dirty
0.1,0.05,2,0.01,5,0.12991440969001344,0.12991440969001344,0.4921934706885407,4.0825357447382835,0.00036867431,953,476.5,5ef5c11-dirty
0.0003,0.1,8,0.0,5,-0.08930273626374491,0.02139244897136845,-0.08930273626374491,669.619740939283,0.00036867431,1334,667.0,5ef5c11-dirty
0.3,0.02,2,0.02,3,0.24168148400470163,0.24168148400470163,0.27141191897639766,4.1075667767658945,3.956093e-5,2084,1042.0,5ef5c11-dirty
0.3,0.05,2,0.01,5,0.2621682748073605,0.2621682748073605,0.6854544289052178,2.4337644354115566,0.00036867431,953,476.5,5ef5c11-dirty
0.001,0.01,2,0.02,4,-0.00013355259461922696,0.019247522235350357,-0.00013355259461922696,1.504372826191736,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.1,0.005,2,0.02,6,0.09019372463262755,0.09019372463262755,0.26765474194765393,6.629955835326853,0.000112622154,7739,3869.5,5ef5c11-dirty
0.03,0.05,8,0.0,4,0.6984592518868565,0.6984592518868565,0.840686250924251,0.8291791344144627,1.708457e-5,2459,1229.5,5ef5c11-dirty
0.001,0.1,8,0.0,5,-0.0746772950438763,0.02338728151224828,-0.0746772950438763,200.84678596501044,0.00036867431,1334,667.0,5ef5c11-dirty
0.0003,0.05,2,0.02,5,-0.020659336097092473,-0.020659336097092473,0.09737240607008599,15.528105655170577,0.00036867431,953,476.5,5ef5c11-dirty
0.0003,0.02,2,0.0,4,0.32130303555903345,0.32130303555903345,0.7216151122952089,2.586423567411965,1.708457e-5,2084,1042.0,5ef5c11-dirty
0.0003,0.02,8,0.01,5,-0.09516681361848507,0.020397888377476147,-0.09516681361848507,10.762065465530858,0.00036867431,5852,2926.0,5ef5c11-dirty
0.001,0.05,2,0.02,5,0.011531718951956517,0.011531718951956517,0.03900913244679333,33.15790195832206,0.00036867431,953,476.5,5ef5c11-dirty
0.003,0.1,8,0.0,5,-0.032629376485171786,0.029078430876460996,-0.032629376485171786,66.91330738336434,0.00036867431,1334,667.0,5ef5c11-dirty
0.1,0.05,8,0.0,4,0.8533596053738722,0.899065940491712,0.8533596053738722,0.4397132855015557,1.708457e-5,2459,1229.5,5ef5c11-dirty
0.001,0.02,2,0.0,4,0.7540005547899451,0.7540005547899451,0.9300795344770578,0.796572240598984,1.708457e-5,2084,1042.0,5ef5c11-dirty
0.01,0.1,8,0.0,5,0.049013166313913274,0.049013166313913274,0.11476245055216214,20.041267727129895,0.00036867431,1334,667.0,5ef5c11-dirty
0.03,0.1,8,0.0,5,0.10577673797050412,0.10577673797050412,0.4648560040894564,6.664899251436136,0.00036867431,1334,667.0,5ef5c11-dirty
0.003,0.01,2,0.02,4,0.00033681173304447767,0.0674168703738493,0.00033681173304447767,5.541712018419646,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.3,0.05,8,0.0,4,0.851946050417632,0.9229503238329815,0.851946050417632,0.3951329128842547,1.708457e-5,2459,1229.5,5ef5c11-dirty
0.003,0.02,2,0.0,4,0.9508960880154199,0.9508960880154199,0.9576148586756718,0.30996258106030605,1.708457e-5,2084,1042.0,5ef5c11-dirty
0.1,0.1,8,0.0,5,0.29264447786722647,0.29264447786722647,0.826794346829123,2.037032812921436,0.00036867431,1334,667.0,5ef5c11-dirty
0.3,0.1,8,0.0,5,0.6214037784161941,0.6214037784161941,0.8938798645157207,0.8461469605391285,0.00036867431,1334,667.0,5ef5c11-dirty
0.01,0.02,2,0.0,4,0.9613608614336752,0.9850122159300853,0.9613608614336752,0.1806098828607239,1.708457e-5,2084,1042.0,5ef5c11-dirty
0.001,0.01,8,0.0,8,0.46338047817113126,0.46338047817113126,0.813873445771327,2.0016047825888856,0.00089239184,11513,5756.5,5ef5c11-dirty
0.0003,0.05,8,0.005,4,0.03228185182173864,0.06005930054673877,0.03228185182173864,124.37747752252588,1.708457e-5,2459,1229.5,5ef5c11-dirty
0.0003,0.1,8,0.005,5,-0.0959478980570572,0.020874308660066537,-0.0959478980570572,670.388045306011,0.00036867431,1334,667.0,5ef5c11-dirty
0.03,0.02,2,0.0,4,0.9617937554062402,0.988610298791824,0.9617937554062402,0.16193732111489248,1.708457e-5,2084,1042.0,5ef5c11-dirty
0.01,0.01,2,0.02,4,-0.051538648663586324,0.04061568085329581,-0.051538648663586324,12.765239150403554,1.708457e-5,3971,1985.5,5ef5c11-dirty
0.001,0.02,8,0.01,5,-0.09519534723198149,0.02034866481548262,-0.09519534723198149,3.3528190884826943,0.00036867431,5852,2926.0,5ef5c11-dirty
0.1,0.02,2,0.0,4,0.9617435299443131,0.9891394937287794,0.9617435299443131,0.1589328255308906,1.708457e-5,2084,1042.0,5ef5c11-dirty
0.001,0.1,8,0.005,5,-0.09523524679717829,0.020762935366401267,-0.09523524679717829,201.29667333330713,0.00036867431,1334,667.0,5ef5c11-dirty
0.3,0.005,2,0.02,6,0.19329091229512052,0.19329091229512052,0.21201293952200737,3.9779404847235065,0.000112622154,7739,3869.5,5ef5c11-dirty
0.001,0.05,8,0.005,4,0.025855632869863067,0.06055934141330997,0.025855632869863067,38.390895472235066,1.708457e-5,2459,1229.5,5ef5c11-dirty
0.3,0.02,2,0.0,4,0.9603493131074679,0.9891598612714737,0.9603493131074679,0.1583643435843266,1.708457e-5,2084,1042.0,5ef5c11-dirty
0.003,0.1,8,0.005,5,-0.2144721590510351,0.025875689207591427,-0.2144721590510351,70.5116025279996,0.00036867431,1334,667.0,5ef5c11-dirty
0.01,0.1,8,0.005,5,0.06084388200783669,0.06084388200783669,0.10934544908422897,22.251757354328785,0.00036867431,1334,667.0,5ef5c11-dirty
0.0003,0.02,2,0.005,4,0.019003243948488707,0.06565823329170863,0.019003243948488707,109.16646066693747,1.708457e-5,2084,1042.0,5ef5c11-dirty
0.03,0.01,2,0.02,4,0.10261822824231462,0.10261822824231462,0.10343198958010243,10.652713705331543,1.708457e-5,3971,1985.5,5ef5c11-dirty
