kind,treatment,depth,seed,leaf,idx,grad_norm
local_cross,rezero,1,1,log_neg_lambda,4,2.5684103e-6
local_cross,rezero,1,1,log_neg_lambda,5,2.0752389e-6
local_cross,rezero,1,1,weight,1,0.5512278
local_cross,rezero,1,1,weight,2,0.026269322
local_cross,rezero,1,1,weight,3,0.030307641
local_cross,rezero,1,1,weight,4,0.0012410419
local_cross,rezero,1,1,weight,5,0.0013500322
local_cross,rezero,1,1,scale,1,0.00028493576
local_cross,rezero,1,1,anchors,1,0.011770555
local_cross,rezero,2,1,alpha,1,0.024112994
local_cross,rezero,2,1,alpha,2,0.0001213513
local_cross,rezero,2,1,alpha,3,0.013446813
local_cross,rezero,2,1,alpha,4,8.904469e-6
local_cross,rezero,2,1,log_neg_lambda,1,0.011525459
local_cross,rezero,2,1,log_neg_lambda,2,0.001128299
local_cross,rezero,2,1,log_neg_lambda,3,0.0009526525
local_cross,rezero,2,1,log_neg_lambda,4,3.0528415e-6
local_cross,rezero,2,1,log_neg_lambda,5,2.410839e-6
local_cross,rezero,2,1,log_neg_lambda,6,0.0008397251
local_cross,rezero,2,1,log_neg_lambda,7,0.000986735
local_cross,rezero,2,1,log_neg_lambda,8,2.166682e-6
local_cross,rezero,2,1,log_neg_lambda,9,1.9848467e-6
local_cross,rezero,2,1,weight,1,0.5452163
local_cross,rezero,2,1,weight,2,0.05666526
local_cross,rezero,2,1,weight,3,0.039982084
local_cross,rezero,2,1,weight,4,0.0016593467
local_cross,rezero,2,1,weight,5,0.0015192955
local_cross,rezero,2,1,weight,6,0.020088904
local_cross,rezero,2,1,weight,7,0.027783353
local_cross,rezero,2,1,weight,8,0.0015924099
local_cross,rezero,2,1,weight,9,0.00145374
local_cross,rezero,2,1,scale,1,0.00013741583
local_cross,rezero,2,1,scale,2,2.267147e-5
local_cross,rezero,2,1,anchors,1,0.015703628
local_cross,rezero,2,1,anchors,2,0.011115977
local_cross,rezero,4,1,alpha,1,0.04883703
local_cross,rezero,4,1,alpha,2,0.00022549479
local_cross,rezero,4,1,alpha,3,0.011844888
local_cross,rezero,4,1,alpha,4,7.4169446e-5
local_cross,rezero,4,1,alpha,5,0.037392087
local_cross,rezero,4,1,alpha,6,0.00016826535
local_cross,rezero,4,1,alpha,7,0.019994684
local_cross,rezero,4,1,alpha,8,0.00014315604
local_cross,rezero,4,1,log_neg_lambda,1,0.025007717
local_cross,rezero,4,1,log_neg_lambda,2,0.003150787
local_cross,rezero,4,1,log_neg_lambda,3,0.002106651
local_cross,rezero,4,1,log_neg_lambda,4,5.071226e-6
local_cross,rezero,4,1,log_neg_lambda,5,5.4943807e-6
local_cross,rezero,4,1,log_neg_lambda,6,0.002192057
local_cross,rezero,4,1,log_neg_lambda,7,0.0014899637
local_cross,rezero,4,1,log_neg_lambda,8,4.5491474e-6
local_cross,rezero,4,1,log_neg_lambda,9,4.6781347e-6
local_cross,rezero,4,1,log_neg_lambda,10,0.0016051886
local_cross,rezero,4,1,log_neg_lambda,11,0.001343689
local_cross,rezero,4,1,log_neg_lambda,12,3.3820854e-6
local_cross,rezero,4,1,log_neg_lambda,13,2.8505897e-6
local_cross,rezero,4,1,log_neg_lambda,14,0.0009746069
local_cross,rezero,4,1,log_neg_lambda,15,0.0010567185
local_cross,rezero,4,1,log_neg_lambda,16,2.2884308e-6
local_cross,rezero,4,1,log_neg_lambda,17,2.2981092e-6
local_cross,rezero,4,1,weight,1,1.6269174
local_cross,rezero,4,1,weight,2,0.10698493
local_cross,rezero,4,1,weight,3,0.09193623
local_cross,rezero,4,1,weight,4,0.0021627778
local_cross,rezero,4,1,weight,5,0.0023407459
local_cross,rezero,4,1,weight,6,0.06569553
local_cross,rezero,4,1,weight,7,0.063085295
local_cross,rezero,4,1,weight,8,0.002129742
local_cross,rezero,4,1,weight,9,0.001970679
local_cross,rezero,4,1,weight,10,0.030734666
local_cross,rezero,4,1,weight,11,0.035047498
local_cross,rezero,4,1,weight,12,0.0015684972
local_cross,rezero,4,1,weight,13,0.0015704517
local_cross,rezero,4,1,weight,14,0.02496489
local_cross,rezero,4,1,weight,15,0.023145264
local_cross,rezero,4,1,weight,16,0.0013809864
local_cross,rezero,4,1,weight,17,0.0014380814
local_cross,rezero,4,1,scale,1,0.00091955386
local_cross,rezero,4,1,scale,2,0.0002908915
local_cross,rezero,4,1,scale,3,0.00057620613
local_cross,rezero,4,1,scale,4,0.00011461286
local_cross,rezero,4,1,anchors,1,0.031840783
local_cross,rezero,4,1,anchors,2,0.019533776
local_cross,rezero,4,1,anchors,3,0.016408928
local_cross,rezero,4,1,anchors,4,0.009538245
local_cross,rezero,8,1,alpha,1,0.5948325
local_cross,rezero,8,1,alpha,2,0.0001605707
local_cross,rezero,8,1,alpha,3,0.10449612
local_cross,rezero,8,1,alpha,4,0.0004155981
local_cross,rezero,8,1,alpha,5,0.25003204
local_cross,rezero,8,1,alpha,6,0.00050361716
local_cross,rezero,8,1,alpha,7,0.17541555
local_cross,rezero,8,1,alpha,8,0.00025082484
local_cross,rezero,8,1,alpha,9,0.083294295
local_cross,rezero,8,1,alpha,10,0.00018307994
local_cross,rezero,8,1,alpha,11,0.061560802
local_cross,rezero,8,1,alpha,12,3.22623e-5
local_cross,rezero,8,1,alpha,13,0.024140771
local_cross,rezero,8,1,alpha,14,8.813285e-5
local_cross,rezero,8,1,alpha,15,0.07696821
local_cross,rezero,8,1,alpha,16,0.00018980296
local_cross,rezero,8,1,log_neg_lambda,1,0.06522627
local_cross,rezero,8,1,log_neg_lambda,2,0.0148399575
local_cross,rezero,8,1,log_neg_lambda,3,0.009429164
local_cross,rezero,8,1,log_neg_lambda,4,1.644362e-5
local_cross,rezero,8,1,log_neg_lambda,5,1.7900504e-5
local_cross,rezero,8,1,log_neg_lambda,6,0.010509084
local_cross,rezero,8,1,log_neg_lambda,7,0.009824032
local_cross,rezero,8,1,log_neg_lambda,8,1.3506561e-5
local_cross,rezero,8,1,log_neg_lambda,9,1.856683e-5
local_cross,rezero,8,1,log_neg_lambda,10,0.009165995
local_cross,rezero,8,1,log_neg_lambda,11,0.010039429
local_cross,rezero,8,1,log_neg_lambda,12,9.319433e-6
local_cross,rezero,8,1,log_neg_lambda,13,7.67049e-6
local_cross,rezero,8,1,log_neg_lambda,14,0.008395996
local_cross,rezero,8,1,log_neg_lambda,15,0.007876777
local_cross,rezero,8,1,log_neg_lambda,16,7.725821e-6
local_cross,rezero,8,1,log_neg_lambda,17,7.649628e-6
local_cross,rezero,8,1,log_neg_lambda,18,0.006007638
local_cross,rezero,8,1,log_neg_lambda,19,0.007286909
local_cross,rezero,8,1,log_neg_lambda,20,5.2971977e-6
local_cross,rezero,8,1,log_neg_lambda,21,5.540313e-6
local_cross,rezero,8,1,log_neg_lambda,22,0.0016711528
local_cross,rezero,8,1,log_neg_lambda,23,0.00404915
local_cross,rezero,8,1,log_neg_lambda,24,3.7085958e-6
local_cross,rezero,8,1,log_neg_lambda,25,3.2677322e-6
local_cross,rezero,8,1,log_neg_lambda,26,0.004410773
local_cross,rezero,8,1,log_neg_lambda,27,0.0011717647
local_cross,rezero,8,1,log_neg_lambda,28,2.4005612e-6
local_cross,rezero,8,1,log_neg_lambda,29,2.4263604e-6
local_cross,rezero,8,1,log_neg_lambda,30,0.00063768186
local_cross,rezero,8,1,log_neg_lambda,31,0.0010097799
local_cross,rezero,8,1,log_neg_lambda,32,2.4560102e-6
local_cross,rezero,8,1,log_neg_lambda,33,2.2604015e-6
local_cross,rezero,8,1,weight,1,3.7277215
local_cross,rezero,8,1,weight,2,1.7935311
local_cross,rezero,8,1,weight,3,0.5376853
local_cross,rezero,8,1,weight,4,0.0070736706
local_cross,rezero,8,1,weight,5,0.006432242
local_cross,rezero,8,1,weight,6,0.2201842
local_cross,rezero,8,1,weight,7,0.30017743
local_cross,rezero,8,1,weight,8,0.0048937206
local_cross,rezero,8,1,weight,9,0.004448525
local_cross,rezero,8,1,weight,10,0.21991546
local_cross,rezero,8,1,weight,11,0.355091
local_cross,rezero,8,1,weight,12,0.0037251536
local_cross,rezero,8,1,weight,13,0.0038687242
local_cross,rezero,8,1,weight,14,0.13107136
local_cross,rezero,8,1,weight,15,0.18549691
local_cross,rezero,8,1,weight,16,0.0029367455
local_cross,rezero,8,1,weight,17,0.002597235
local_cross,rezero,8,1,weight,18,0.09845788
local_cross,rezero,8,1,weight,19,0.1491825
local_cross,rezero,8,1,weight,20,0.002223577
local_cross,rezero,8,1,weight,21,0.0021458562
local_cross,rezero,8,1,weight,22,0.040782936
local_cross,rezero,8,1,weight,23,0.08641483
local_cross,rezero,8,1,weight,24,0.0013998058
local_cross,rezero,8,1,weight,25,0.0015121342
local_cross,rezero,8,1,weight,26,0.08721343
local_cross,rezero,8,1,weight,27,0.03656167
local_cross,rezero,8,1,weight,28,0.0012933606
local_cross,rezero,8,1,weight,29,0.0012255887
local_cross,rezero,8,1,weight,30,0.025918698
local_cross,rezero,8,1,weight,31,0.017554792
local_cross,rezero,8,1,weight,32,0.0010540967
local_cross,rezero,8,1,weight,33,0.0011703323
local_cross,rezero,8,1,scale,1,0.00086552557
local_cross,rezero,8,1,scale,2,0.005087849
local_cross,rezero,8,1,scale,3,0.00014878163
local_cross,rezero,8,1,scale,4,0.0010623246
local_cross,rezero,8,1,scale,5,0.0011330161
local_cross,rezero,8,1,scale,6,0.0002978016
local_cross,rezero,8,1,scale,7,0.00016792344
local_cross,rezero,8,1,scale,8,8.226022e-5
local_cross,rezero,8,1,anchors,1,0.08309615
local_cross,rezero,8,1,anchors,2,0.0778264
local_cross,rezero,8,1,anchors,3,0.033312704
local_cross,rezero,8,1,anchors,4,0.04261496
local_cross,rezero,8,1,anchors,5,0.031861726
local_cross,rezero,8,1,anchors,6,0.012145708
local_cross,rezero,8,1,anchors,7,0.008599146
local_cross,rezero,8,1,anchors,8,0.0076375566
local_cross,rezero,16,1,alpha,1,4.0203533
local_cross,rezero,16,1,alpha,2,0.036047757
local_cross,rezero,16,1,alpha,3,11.411465
local_cross,rezero,16,1,alpha,4,0.032498214
local_cross,rezero,16,1,alpha,5,2.2032702
local_cross,rezero,16,1,alpha,6,0.010837581
local_cross,rezero,16,1,alpha,7,3.111528
local_cross,rezero,16,1,alpha,8,0.0007399661
local_cross,rezero,16,1,alpha,9,0.4509201
local_cross,rezero,16,1,alpha,10,0.0019921071
local_cross,rezero,16,1,alpha,11,1.0771502
local_cross,rezero,16,1,alpha,12,4.3164473e-5
local_cross,rezero,16,1,alpha,13,0.189407
local_cross,rezero,16,1,alpha,14,0.004321775
local_cross,rezero,16,1,alpha,15,0.16735929
local_cross,rezero,16,1,alpha,16,0.0008092288
local_cross,rezero,16,1,alpha,17,0.392668
local_cross,rezero,16,1,alpha,18,0.000170621
local_cross,rezero,16,1,alpha,19,0.017291717
local_cross,rezero,16,1,alpha,20,0.00053926895
local_cross,rezero,16,1,alpha,21,0.025849193
local_cross,rezero,16,1,alpha,22,0.00018776208
local_cross,rezero,16,1,alpha,23,0.08961758
local_cross,rezero,16,1,alpha,24,0.00069405243
local_cross,rezero,16,1,alpha,25,0.028178371
local_cross,rezero,16,1,alpha,26,0.00011166727
local_cross,rezero,16,1,alpha,27,0.030401995
local_cross,rezero,16,1,alpha,28,3.8706785e-5
local_cross,rezero,16,1,alpha,29,0.010700879
local_cross,rezero,16,1,alpha,30,8.679484e-5
local_cross,rezero,16,1,alpha,31,0.006811749
local_cross,rezero,16,1,alpha,32,0.00011897139
local_cross,rezero,16,1,log_neg_lambda,1,1.0116498
local_cross,rezero,16,1,log_neg_lambda,2,0.30620804
local_cross,rezero,16,1,log_neg_lambda,3,0.110478446
local_cross,rezero,16,1,log_neg_lambda,4,0.00075275026
local_cross,rezero,16,1,log_neg_lambda,5,0.0006115168
local_cross,rezero,16,1,log_neg_lambda,6,0.31544018
local_cross,rezero,16,1,log_neg_lambda,7,0.20416276
local_cross,rezero,16,1,log_neg_lambda,8,0.0004840196
local_cross,rezero,16,1,log_neg_lambda,9,0.00043539575
local_cross,rezero,16,1,log_neg_lambda,10,0.15870242
local_cross,rezero,16,1,log_neg_lambda,11,0.21431261
local_cross,rezero,16,1,log_neg_lambda,12,0.00033506955
local_cross,rezero,16,1,log_neg_lambda,13,0.00036000498
local_cross,rezero,16,1,log_neg_lambda,14,0.06527479
local_cross,rezero,16,1,log_neg_lambda,15,0.09309759
local_cross,rezero,16,1,log_neg_lambda,16,0.00037521796
local_cross,rezero,16,1,log_neg_lambda,17,0.0002020403
local_cross,rezero,16,1,log_neg_lambda,18,0.11140303
local_cross,rezero,16,1,log_neg_lambda,19,0.05126338
local_cross,rezero,16,1,log_neg_lambda,20,0.00019164194
local_cross,rezero,16,1,log_neg_lambda,21,0.00020767878
local_cross,rezero,16,1,log_neg_lambda,22,0.09615438
local_cross,rezero,16,1,log_neg_lambda,23,0.057067826
local_cross,rezero,16,1,log_neg_lambda,24,9.619867e-5
local_cross,rezero,16,1,log_neg_lambda,25,7.8802725e-5
local_cross,rezero,16,1,log_neg_lambda,26,0.029911095
local_cross,rezero,16,1,log_neg_lambda,27,0.023687052
local_cross,rezero,16,1,log_neg_lambda,28,4.635804e-5
local_cross,rezero,16,1,log_neg_lambda,29,5.1864394e-5
local_cross,rezero,16,1,log_neg_lambda,30,0.014944748
local_cross,rezero,16,1,log_neg_lambda,31,0.010586022
local_cross,rezero,16,1,log_neg_lambda,32,1.9905456e-5
local_cross,rezero,16,1,log_neg_lambda,33,1.9294825e-5
local_cross,rezero,16,1,log_neg_lambda,34,0.016293975
local_cross,rezero,16,1,log_neg_lambda,35,0.01233381
local_cross,rezero,16,1,log_neg_lambda,36,1.2558558e-5
local_cross,rezero,16,1,log_neg_lambda,37,1.4188625e-5
local_cross,rezero,16,1,log_neg_lambda,38,0.007509865
local_cross,rezero,16,1,log_neg_lambda,39,0.010254468
local_cross,rezero,16,1,log_neg_lambda,40,1.0764481e-5
local_cross,rezero,16,1,log_neg_lambda,41,9.32848e-6
local_cross,rezero,16,1,log_neg_lambda,42,0.006949778
local_cross,rezero,16,1,log_neg_lambda,43,0.006681544
local_cross,rezero,16,1,log_neg_lambda,44,8.694794e-6
local_cross,rezero,16,1,log_neg_lambda,45,6.9969474e-6
local_cross,rezero,16,1,log_neg_lambda,46,0.006166714
local_cross,rezero,16,1,log_neg_lambda,47,0.002704574
local_cross,rezero,16,1,log_neg_lambda,48,5.1391567e-6
local_cross,rezero,16,1,log_neg_lambda,49,5.7987304e-6
local_cross,rezero,16,1,log_neg_lambda,50,0.004095164
local_cross,rezero,16,1,log_neg_lambda,51,0.001985769
local_cross,rezero,16,1,log_neg_lambda,52,4.3962946e-6
local_cross,rezero,16,1,log_neg_lambda,53,4.4632175e-6
local_cross,rezero,16,1,log_neg_lambda,54,0.001380358
local_cross,rezero,16,1,log_neg_lambda,55,0.0015936773
local_cross,rezero,16,1,log_neg_lambda,56,2.7699857e-6
local_cross,rezero,16,1,log_neg_lambda,57,2.6362625e-6
local_cross,rezero,16,1,log_neg_lambda,58,0.0013776594
local_cross,rezero,16,1,log_neg_lambda,59,0.0010331718
local_cross,rezero,16,1,log_neg_lambda,60,1.9243607e-6
local_cross,rezero,16,1,log_neg_lambda,61,2.1231233e-6
local_cross,rezero,16,1,log_neg_lambda,62,0.0009865249
local_cross,rezero,16,1,log_neg_lambda,63,0.00071220886
local_cross,rezero,16,1,log_neg_lambda,64,2.1944616e-6
local_cross,rezero,16,1,log_neg_lambda,65,1.972142e-6
local_cross,rezero,16,1,weight,1,35.04063
local_cross,rezero,16,1,weight,2,17.306427
local_cross,rezero,16,1,weight,3,8.536039
local_cross,rezero,16,1,weight,4,0.23874904
local_cross,rezero,16,1,weight,5,0.18719822
local_cross,rezero,16,1,weight,6,6.565576
local_cross,rezero,16,1,weight,7,6.5876203
local_cross,rezero,16,1,weight,8,0.14721347
local_cross,rezero,16,1,weight,9,0.13638566
local_cross,rezero,16,1,weight,10,2.8741136
local_cross,rezero,16,1,weight,11,7.576093
local_cross,rezero,16,1,weight,12,0.08351097
local_cross,rezero,16,1,weight,13,0.09106922
local_cross,rezero,16,1,weight,14,1.7969173
local_cross,rezero,16,1,weight,15,3.3816152
local_cross,rezero,16,1,weight,16,0.095644414
local_cross,rezero,16,1,weight,17,0.083988495
local_cross,rezero,16,1,weight,18,3.9894645
local_cross,rezero,16,1,weight,19,1.5461851
local_cross,rezero,16,1,weight,20,0.048046287
local_cross,rezero,16,1,weight,21,0.05540064
local_cross,rezero,16,1,weight,22,2.4309235
local_cross,rezero,16,1,weight,23,1.9159431
local_cross,rezero,16,1,weight,24,0.021893103
local_cross,rezero,16,1,weight,25,0.021488931
local_cross,rezero,16,1,weight,26,1.96645
local_cross,rezero,16,1,weight,27,0.45677704
local_cross,rezero,16,1,weight,28,0.012773613
local_cross,rezero,16,1,weight,29,0.01334034
local_cross,rezero,16,1,weight,30,0.38981524
local_cross,rezero,16,1,weight,31,0.4468126
local_cross,rezero,16,1,weight,32,0.008337257
local_cross,rezero,16,1,weight,33,0.008365587
local_cross,rezero,16,1,weight,34,0.2733451
local_cross,rezero,16,1,weight,35,0.2259734
local_cross,rezero,16,1,weight,36,0.0050954553
local_cross,rezero,16,1,weight,37,0.0047879396
local_cross,rezero,16,1,weight,38,0.16477303
local_cross,rezero,16,1,weight,39,0.22804748
local_cross,rezero,16,1,weight,40,0.0037017486
local_cross,rezero,16,1,weight,41,0.0042651976
local_cross,rezero,16,1,weight,42,0.18845452
local_cross,rezero,16,1,weight,43,0.121549144
local_cross,rezero,16,1,weight,44,0.0033001278
local_cross,rezero,16,1,weight,45,0.0030300166
local_cross,rezero,16,1,weight,46,0.16107865
local_cross,rezero,16,1,weight,47,0.11116472
local_cross,rezero,16,1,weight,48,0.0022582484
local_cross,rezero,16,1,weight,49,0.0023530645
local_cross,rezero,16,1,weight,50,0.08475202
local_cross,rezero,16,1,weight,51,0.060351167
local_cross,rezero,16,1,weight,52,0.0017547018
local_cross,rezero,16,1,weight,53,0.0018366075
local_cross,rezero,16,1,weight,54,0.044642005
local_cross,rezero,16,1,weight,55,0.02397702
local_cross,rezero,16,1,weight,56,0.0012616655
local_cross,rezero,16,1,weight,57,0.0012105666
local_cross,rezero,16,1,weight,58,0.03382964
local_cross,rezero,16,1,weight,59,0.025918974
local_cross,rezero,16,1,weight,60,0.0011722648
local_cross,rezero,16,1,weight,61,0.0010880625
local_cross,rezero,16,1,weight,62,0.03628757
local_cross,rezero,16,1,weight,63,0.013715007
local_cross,rezero,16,1,weight,64,0.0010362545
local_cross,rezero,16,1,weight,65,0.0010550576
local_cross,rezero,16,1,scale,1,0.017031528
local_cross,rezero,16,1,scale,2,0.08551787
local_cross,rezero,16,1,scale,3,0.010116678
local_cross,rezero,16,1,scale,4,0.11877142
local_cross,rezero,16,1,scale,5,0.03868831
local_cross,rezero,16,1,scale,6,0.0026736353
local_cross,rezero,16,1,scale,7,0.01390434
local_cross,rezero,16,1,scale,8,0.005291583
local_cross,rezero,16,1,scale,9,0.0005985993
local_cross,rezero,16,1,scale,10,0.004682984
local_cross,rezero,16,1,scale,11,0.007823301
local_cross,rezero,16,1,scale,12,0.001348275
local_cross,rezero,16,1,scale,13,0.0009006541
local_cross,rezero,16,1,scale,14,8.172335e-5
local_cross,rezero,16,1,scale,15,0.00029545964
local_cross,rezero,16,1,scale,16,0.00027361294
local_cross,rezero,16,1,anchors,1,2.7534294
local_cross,rezero,16,1,anchors,2,2.7947528
local_cross,rezero,16,1,anchors,3,0.9879127
local_cross,rezero,16,1,anchors,4,0.9952877
local_cross,rezero,16,1,anchors,5,0.70335335
local_cross,rezero,16,1,anchors,6,0.30557057
local_cross,rezero,16,1,anchors,7,0.1814452
local_cross,rezero,16,1,anchors,8,0.12468553
local_cross,rezero,16,1,anchors,9,0.09419685
local_cross,rezero,16,1,anchors,10,0.049346298
local_cross,rezero,16,1,anchors,11,0.07393858
local_cross,rezero,16,1,anchors,12,0.06515241
local_cross,rezero,16,1,anchors,13,0.02948282
local_cross,rezero,16,1,anchors,14,0.016139599
local_cross,rezero,16,1,anchors,15,0.00743136
local_cross,rezero,16,1,anchors,16,0.0067610755
local_cross,rezero_recenter,1,1,alpha,1,0.026736014
local_cross,rezero_recenter,1,1,alpha,2,0.00010150764
local_cross,rezero_recenter,1,1,log_neg_lambda,1,0.011913001
local_cross,rezero_recenter,1,1,log_neg_lambda,2,0.0010333165
local_cross,rezero_recenter,1,1,log_neg_lambda,3,0.0008142954
local_cross,rezero_recenter,1,1,log_neg_lambda,4,1.7083746e-6
local_cross,rezero_recenter,1,1,log_neg_lambda,5,1.3432519e-6
local_cross,rezero_recenter,1,1,weight,1,0.5039859
local_cross,rezero_recenter,1,1,weight,2,0.025604457
local_cross,rezero_recenter,1,1,weight,3,0.022667926
local_cross,rezero_recenter,1,1,weight,4,0.0008826603
local_cross,rezero_recenter,1,1,weight,5,0.0008276851
local_cross,rezero_recenter,1,1,scale,1,6.695214e-5
local_cross,rezero_recenter,1,1,anchors,1,0.008673014
local_cross,rezero_recenter,2,1,alpha,1,0.035778474
local_cross,rezero_recenter,2,1,alpha,2,0.00019964555
local_cross,rezero_recenter,2,1,alpha,3,0.075209506
local_cross,rezero_recenter,2,1,alpha,4,7.092789e-5
local_cross,rezero_recenter,2,1,log_neg_lambda,1,0.014954286
local_cross,rezero_recenter,2,1,log_neg_lambda,2,0.0012368222
local_cross,rezero_recenter,2,1,log_neg_lambda,3,0.0011711922
local_cross,rezero_recenter,2,1,log_neg_lambda,4,2.9797372e-6
local_cross,rezero_recenter,2,1,log_neg_lambda,5,1.8498228e-6
local_cross,rezero_recenter,2,1,log_neg_lambda,6,0.002106479
local_cross,rezero_recenter,2,1,log_neg_lambda,7,0.0009785154
local_cross,rezero_recenter,2,1,log_neg_lambda,8,1.785472e-6
local_cross,rezero_recenter,2,1,log_neg_lambda,9,1.5960342e-6
local_cross,rezero_recenter,2,1,weight,1,0.58664995
local_cross,rezero_recenter,2,1,weight,2,0.057867512
local_cross,rezero_recenter,2,1,weight,3,0.03569399
local_cross,rezero_recenter,2,1,weight,4,0.0011561334
local_cross,rezero_recenter,2,1,weight,5,0.00097142044
local_cross,rezero_recenter,2,1,weight,6,0.05345008
local_cross,rezero_recenter,2,1,weight,7,0.03206454
local_cross,rezero_recenter,2,1,weight,8,0.0011201412
local_cross,rezero_recenter,2,1,weight,9,0.00096589007
local_cross,rezero_recenter,2,1,scale,1,0.00011332919
local_cross,rezero_recenter,2,1,scale,2,0.00018892129
local_cross,rezero_recenter,2,1,anchors,1,0.014038263
local_cross,rezero_recenter,2,1,anchors,2,0.010283252
local_cross,rezero_recenter,4,1,alpha,1,0.07176903
local_cross,rezero_recenter,4,1,alpha,2,7.0370035e-5
local_cross,rezero_recenter,4,1,alpha,3,0.00899934
local_cross,rezero_recenter,4,1,alpha,4,0.00022908076
local_cross,rezero_recenter,4,1,alpha,5,0.07026959
local_cross,rezero_recenter,4,1,alpha,6,4.517599e-5
local_cross,rezero_recenter,4,1,alpha,7,0.020556407
local_cross,rezero_recenter,4,1,alpha,8,3.9940627e-5
local_cross,rezero_recenter,4,1,log_neg_lambda,1,0.06103119
local_cross,rezero_recenter,4,1,log_neg_lambda,2,0.005589669
local_cross,rezero_recenter,4,1,log_neg_lambda,3,0.0030383265
local_cross,rezero_recenter,4,1,log_neg_lambda,4,3.6070821e-6
local_cross,rezero_recenter,4,1,log_neg_lambda,5,3.7385455e-6
local_cross,rezero_recenter,4,1,log_neg_lambda,6,0.0034908105
local_cross,rezero_recenter,4,1,log_neg_lambda,7,0.0016076086
local_cross,rezero_recenter,4,1,log_neg_lambda,8,3.1614206e-6
local_cross,rezero_recenter,4,1,log_neg_lambda,9,3.2231876e-6
local_cross,rezero_recenter,4,1,log_neg_lambda,10,0.0010677591
local_cross,rezero_recenter,4,1,log_neg_lambda,11,0.0012045855
local_cross,rezero_recenter,4,1,log_neg_lambda,12,2.1005133e-6
local_cross,rezero_recenter,4,1,log_neg_lambda,13,2.5797706e-6
local_cross,rezero_recenter,4,1,log_neg_lambda,14,0.0009209865
local_cross,rezero_recenter,4,1,log_neg_lambda,15,0.00092076417
local_cross,rezero_recenter,4,1,log_neg_lambda,16,1.6883197e-6
local_cross,rezero_recenter,4,1,log_neg_lambda,17,1.2508609e-6
local_cross,rezero_recenter,4,1,weight,1,0.92944664
local_cross,rezero_recenter,4,1,weight,2,0.1028756
local_cross,rezero_recenter,4,1,weight,3,0.10086886
local_cross,rezero_recenter,4,1,weight,4,0.0015595566
local_cross,rezero_recenter,4,1,weight,5,0.0015160098
local_cross,rezero_recenter,4,1,weight,6,0.07853073
local_cross,rezero_recenter,4,1,weight,7,0.05404461
local_cross,rezero_recenter,4,1,weight,8,0.0014440505
local_cross,rezero_recenter,4,1,weight,9,0.0011823558
local_cross,rezero_recenter,4,1,weight,10,0.030269187
local_cross,rezero_recenter,4,1,weight,11,0.029094163
local_cross,rezero_recenter,4,1,weight,12,0.0012360051
local_cross,rezero_recenter,4,1,weight,13,0.00096555456
local_cross,rezero_recenter,4,1,weight,14,0.021714276
local_cross,rezero_recenter,4,1,weight,15,0.020372393
local_cross,rezero_recenter,4,1,weight,16,0.0011300755
local_cross,rezero_recenter,4,1,weight,17,0.0010403652
local_cross,rezero_recenter,4,1,scale,1,0.0024376023
local_cross,rezero_recenter,4,1,scale,2,0.00016025055
local_cross,rezero_recenter,4,1,scale,3,0.00018244059
local_cross,rezero_recenter,4,1,scale,4,0.000666279
local_cross,rezero_recenter,4,1,anchors,1,0.02639695
local_cross,rezero_recenter,4,1,anchors,2,0.013769436
local_cross,rezero_recenter,4,1,anchors,3,0.009433435
local_cross,rezero_recenter,4,1,anchors,4,0.010016159
local_cross,rezero_recenter,8,1,alpha,1,0.6657605
local_cross,rezero_recenter,8,1,alpha,2,0.0008626346
local_cross,rezero_recenter,8,1,alpha,3,0.09111288
local_cross,rezero_recenter,8,1,alpha,4,0.00042771804
local_cross,rezero_recenter,8,1,alpha,5,0.6706469
local_cross,rezero_recenter,8,1,alpha,6,0.0004609299
local_cross,rezero_recenter,8,1,alpha,7,0.2090252
local_cross,rezero_recenter,8,1,alpha,8,2.9931645e-5
local_cross,rezero_recenter,8,1,alpha,9,0.003958173
local_cross,rezero_recenter,8,1,alpha,10,0.00045397377
local_cross,rezero_recenter,8,1,alpha,11,0.008367216
local_cross,rezero_recenter,8,1,alpha,12,4.8078437e-7
local_cross,rezero_recenter,8,1,alpha,13,0.02704171
local_cross,rezero_recenter,8,1,alpha,14,9.071769e-5
local_cross,rezero_recenter,8,1,alpha,15,0.012574739
local_cross,rezero_recenter,8,1,alpha,16,0.00010547848
local_cross,rezero_recenter,8,1,log_neg_lambda,1,0.1372097
local_cross,rezero_recenter,8,1,log_neg_lambda,2,0.028139334
local_cross,rezero_recenter,8,1,log_neg_lambda,3,0.021710914
local_cross,rezero_recenter,8,1,log_neg_lambda,4,4.8390397e-5
local_cross,rezero_recenter,8,1,log_neg_lambda,5,6.264794e-5
local_cross,rezero_recenter,8,1,log_neg_lambda,6,0.03342451
local_cross,rezero_recenter,8,1,log_neg_lambda,7,0.0129863275
local_cross,rezero_recenter,8,1,log_neg_lambda,8,2.4421357e-5
local_cross,rezero_recenter,8,1,log_neg_lambda,9,1.7353314e-5
local_cross,rezero_recenter,8,1,log_neg_lambda,10,0.018978516
local_cross,rezero_recenter,8,1,log_neg_lambda,11,0.0073565603
local_cross,rezero_recenter,8,1,log_neg_lambda,12,1.4796714e-5
local_cross,rezero_recenter,8,1,log_neg_lambda,13,1.2476158e-5
local_cross,rezero_recenter,8,1,log_neg_lambda,14,0.009134841
local_cross,rezero_recenter,8,1,log_neg_lambda,15,0.006988561
